rf_0,rf_1,gb_0,gb_1,nb_0,nb_1,nn_0,nn_1,lstm_0,lstm_1,gnn_0,gnn_1,true_label,ensemble_pred
0.0,1.0,0.48289733465407925,0.5171026653459208,0.05516079724806467,0.9448392027519338,0.2326943278312683,0.7673056125640869,0.9962678551673889,0.0037321492563933134,0.25761717557907104,0.742382824420929,0,0
0.6,0.4,0.5056689271276789,0.4943310728723212,0.6901505006472817,0.30984949935271977,0.5835375785827637,0.41646242141723633,0.16953085362911224,0.8304691314697266,0.52698814868927,0.47301185131073,1,1
0.2,0.8,0.48289733465407925,0.5171026653459208,0.19117415212036562,0.8088258478796339,0.33505770564079285,0.66494220495224,0.9828075170516968,0.017192525789141655,0.4670005440711975,0.5329994559288025,0,0
0.2,0.8,0.48289733465407925,0.5171026653459208,0.11016886959090363,0.8898311304090948,0.2830497920513153,0.7169501781463623,0.7184473276138306,0.2815527319908142,0.306022971868515,0.6939769983291626,0,0
0.6,0.4,0.48773427875653064,0.5122657212434694,0.13576849083021714,0.8642315091697823,0.3665870130062103,0.6334129571914673,0.999498724937439,0.0005012358888052404,0.47494590282440186,0.5250540375709534,0,0
0.9,0.1,0.5314035982510669,0.46859640174893313,0.9123559872569261,0.08764401274307317,0.5614691376686096,0.43853089213371277,0.006692591123282909,0.9933074116706848,0.6121062636375427,0.38789376616477966,1,1
0.6,0.4,0.5056689271276789,0.4943310728723212,0.47492929158496494,0.5250707084150343,0.48451125621795654,0.5154887437820435,0.9996115565299988,0.00038851398858241737,0.5236440300941467,0.4763559103012085,0,0
0.2,0.8,0.48773427875653064,0.5122657212434694,0.3088924105586741,0.6911075894413257,0.39752402901649475,0.6024760007858276,0.990744948387146,0.009255009703338146,0.33632463216781616,0.6636753082275391,0,0
0.9,0.1,0.5217390512681379,0.47826094873186203,0.8571428587578466,0.1428571412421528,0.7444472908973694,0.2555527091026306,0.0035439145285636187,0.9964560866355896,0.7544538378715515,0.24554608762264252,1,1
0.6,0.4,0.517175803381519,0.4828241966184809,0.5414760638395352,0.4585239361604643,0.6613481044769287,0.33865195512771606,0.012112373486161232,0.9878876209259033,0.6768363118171692,0.3231637179851532,1,1
0.6,0.4,0.49449890640290417,0.5055010935970958,0.501209729094303,0.4987902709056973,0.45205679535865784,0.5479431748390198,0.0017344705993309617,0.9982655644416809,0.6367368698120117,0.36326318979263306,1,1
0.5,0.5,0.517175803381519,0.4828241966184809,0.5499136929227467,0.4500863070772524,0.7429215908050537,0.2570783793926239,0.002429031068459153,0.9975709319114685,0.5860850811004639,0.41391485929489136,1,1
0.5,0.5,0.49449890640290417,0.5055010935970958,0.5796891271597733,0.42031087284022633,0.5361244678497314,0.46387550234794617,0.0013686873717233539,0.9986312985420227,0.5539316534996033,0.44606831669807434,1,1
0.5,0.5,0.48773427875653064,0.5122657212434694,0.38095130348520123,0.6190486965148,0.4208007752895355,0.5791991949081421,0.002304514404386282,0.9976955056190491,0.4806022346019745,0.5193977952003479,1,1
0.6,0.4,0.5131488446930372,0.4868511553069628,0.8864569720263636,0.11354302797363507,0.5658082962036133,0.4341917634010315,0.9832168817520142,0.01678307354450226,0.6160331964492798,0.38396674394607544,0,0
0.5,0.5,0.48289733465407925,0.5171026653459208,0.21163553879638453,0.7883644612036156,0.34986838698387146,0.6501316428184509,0.06841061264276505,0.9315893650054932,0.3830512762069702,0.6169487833976746,1,1
0.2,0.8,0.48773427875653064,0.5122657212434694,0.12269625869680541,0.877303741303194,0.3559586703777313,0.6440412998199463,0.029182568192481995,0.9708173871040344,0.35911014676094055,0.6408898234367371,0,1
0.5,0.5,0.5011981462776735,0.49880185372232655,0.47350967557305335,0.5264903244269467,0.4778002202510834,0.522199809551239,0.11898668855428696,0.8810133337974548,0.5971346497535706,0.40286535024642944,0,1
1.0,0.0,0.5180613491407771,0.481938650859223,0.867671821591497,0.1323281784085037,0.7129107117652893,0.2870892286300659,0.5585975646972656,0.441402405500412,0.7367561459541321,0.2632438540458679,0,0
0.1,0.9,0.49020646715435234,0.5097935328456477,0.7739986178592846,0.22600138214071633,0.5228590965270996,0.4771408438682556,0.40626609325408936,0.5937338471412659,0.6282210946083069,0.3717789053916931,0,0
0.6,0.4,0.49020646715435234,0.5097935328456477,0.6362667867011997,0.36373321329880054,0.4943307042121887,0.5056692957878113,0.001502425060607493,0.9984976053237915,0.4718666970729828,0.5281332731246948,1,1
0.8,0.2,0.49449890640290417,0.5055010935970958,0.7995534851826139,0.20044651481738568,0.6065136790275574,0.39348626136779785,0.0049745794385671616,0.9950254559516907,0.44681090116500854,0.5531890988349915,1,1
0.8,0.2,0.5047823773048665,0.4952176226951334,0.1834467885590241,0.8165532114409757,0.4458489418029785,0.5541509985923767,0.9874446392059326,0.012555357068777084,0.46696850657463074,0.5330314636230469,0,0
0.3,0.7,0.49020646715435234,0.5097935328456477,0.54063543929257,0.45936456070743065,0.43072912096977234,0.56927090883255,0.001437102910131216,0.9985628724098206,0.4553358554840088,0.5446641445159912,1,1
0.3,0.7,0.48773427875653064,0.5122657212434694,0.11705376253639128,0.882946237463609,0.36694756150245667,0.633052408695221,0.024616671726107597,0.9753833413124084,0.2849312424659729,0.7150688171386719,1,1
0.4,0.6,0.48289733465407925,0.5171026653459208,0.4026556316594828,0.5973443683405177,0.4362265467643738,0.5637734532356262,0.008667468093335629,0.991332471370697,0.38367554545402527,0.6163244247436523,1,1
0.4,0.6,0.48289733465407925,0.5171026653459208,0.041937384030165184,0.9580626159698349,0.17715796828269958,0.8228420615196228,0.008115487173199654,0.9918844699859619,0.26523008942604065,0.7347699403762817,1,1
0.7,0.3,0.5041843231394871,0.4958156768605129,0.46262778169835106,0.5373722183016497,0.5125859975814819,0.4874139726161957,0.0016493432922288775,0.9983506202697754,0.4770578145980835,0.5229421854019165,1,1
0.4,0.6,0.49449890640290417,0.5055010935970958,0.6844273139243406,0.3155726860756603,0.5411450862884521,0.45885488390922546,0.0629071593284607,0.9370929002761841,0.5888934135437012,0.41110652685165405,1,1
0.4,0.6,0.5011981462776735,0.49880185372232655,0.15173713858387883,0.8482628614161227,0.45487189292907715,0.5451280474662781,0.9996143579483032,0.00038564574788324535,0.5395987629890442,0.4604012668132782,0,0
0.8,0.2,0.5011981462776735,0.49880185372232655,0.5545421179658219,0.4454578820341784,0.5497393012046814,0.450260728597641,0.0014873786130920053,0.9985125660896301,0.47303199768066406,0.5269680023193359,1,1
0.4,0.6,0.49020646715435234,0.5097935328456477,0.25731460215364493,0.7426853978463543,0.23484894633293152,0.7651510238647461,0.006071004550904036,0.9939290285110474,0.4536759853363037,0.5463240146636963,1,1
0.3,0.7,0.48773427875653064,0.5122657212434694,0.2681927503823488,0.7318072496176495,0.33721891045570374,0.6627810597419739,0.0014517687959596515,0.9985482096672058,0.44461730122566223,0.5553826689720154,1,1
0.3,0.7,0.48289733465407925,0.5171026653459208,0.0643515752042852,0.9356484247957141,0.251089483499527,0.7489104866981506,0.0037435367703437805,0.9962564706802368,0.44850194454193115,0.5514981150627136,1,1
0.4,0.6,0.49449890640290417,0.5055010935970958,0.4657118287379325,0.5342881712620658,0.40819472074508667,0.5918052196502686,0.0015104638878256083,0.998489499092102,0.48285210132598877,0.5171478390693665,1,1
0.8,0.2,0.5041843231394871,0.4958156768605129,0.39168113938033644,0.6083188606196652,0.5056830644607544,0.4943169951438904,0.9994795918464661,0.0005204661865718663,0.4198985993862152,0.5801014304161072,0,0
0.6,0.4,0.49449890640290417,0.5055010935970958,0.3269672742258158,0.6730327257741839,0.4100993573665619,0.5899006724357605,0.9996905326843262,0.0003095291613135487,0.49621066451072693,0.5037893056869507,0,0
0.4,0.6,0.5217390512681379,0.47826094873186203,0.8269446956997687,0.17305530430023255,0.6653156280517578,0.3346843421459198,0.9761423468589783,0.02385764755308628,0.7609199285507202,0.2390800267457962,0,0
0.6,0.4,0.5131488446930372,0.4868511553069628,0.9874223826385302,0.012577617361469813,0.6539146304130554,0.34608539938926697,0.9709232449531555,0.029076796025037766,0.8073980212211609,0.19260193407535553,0,0
0.8,0.2,0.517175803381519,0.4828241966184809,0.45358689571186317,0.5464131042881357,0.7244312167167664,0.27556872367858887,0.003754099365323782,0.9962459206581116,0.5742343068122864,0.42576563358306885,1,1
0.6,0.4,0.48289733465407925,0.5171026653459208,0.3845666786037025,0.6154333213962992,0.3717983067035675,0.6282016634941101,0.00869390182197094,0.9913061261177063,0.5048857927322388,0.4951142370700836,1,1
0.5,0.5,0.508450710203187,0.491549289796813,0.6057405855678678,0.39425941443213297,0.6315358877182007,0.3684641420841217,0.011701361276209354,0.9882986545562744,0.6431445479393005,0.35685545206069946,1,1
0.3,0.7,0.48773427875653064,0.5122657212434694,0.22627488165959672,0.773725118340405,0.42632290720939636,0.5736770629882812,0.05424586310982704,0.9457541108131409,0.45971396565437317,0.5402860641479492,1,1
0.7,0.3,0.49020646715435234,0.5097935328456477,0.6338594692459033,0.36614053075409736,0.36176562309265137,0.6382343769073486,0.1008065938949585,0.8991934657096863,0.5274298191070557,0.4725702106952667,1,1
0.8,0.2,0.517175803381519,0.4828241966184809,0.7128905868682249,0.2871094131317754,0.5894567966461182,0.4105432331562042,0.7721225619316101,0.22787748277187347,0.6310447454452515,0.36895522475242615,0,0
0.2,0.8,0.48289733465407925,0.5171026653459208,0.12672642918074997,0.8732735708192491,0.26225826144218445,0.7377417683601379,0.9913034439086914,0.008696614764630795,0.40440675616264343,0.5955932140350342,0,0
0.8,0.2,0.501868349694994,0.498131650305006,0.3465050488657725,0.6534949511342267,0.4364500939846039,0.5635498762130737,0.0014762544305995107,0.9985237717628479,0.44617414474487305,0.553825855255127,1,1
0.6,0.4,0.5041843231394871,0.4958156768605129,0.20754403090744294,0.7924559690925563,0.4958247244358063,0.5041753053665161,0.9950729012489319,0.004927060566842556,0.5044470429420471,0.49555301666259766,0,0
0.8,0.2,0.517175803381519,0.4828241966184809,0.48354684567123557,0.5164531543287658,0.6008790731430054,0.3991210162639618,0.9994286894798279,0.000571254116948694,0.6079723238945007,0.39202767610549927,0,0
0.6,0.4,0.5198375512833749,0.48016244871662506,0.8068394759631715,0.1931605240368277,0.48844918608665466,0.511550784111023,0.0016155127668753266,0.9983844757080078,0.5957061052322388,0.40429386496543884,1,1
0.4,0.6,0.5056689271276789,0.4943310728723212,0.7385359485879682,0.26146405141203294,0.6003379225730896,0.3996620774269104,0.9989932179450989,0.001006762613542378,0.48509684205055237,0.5149031281471252,0,0
0.6,0.4,0.48289733465407925,0.5171026653459208,0.11015718051146842,0.8898428194885317,0.3071388304233551,0.6928611397743225,0.05368930473923683,0.9463106989860535,0.42554840445518494,0.5744516253471375,1,1
0.1,0.9,0.48289733465407925,0.5171026653459208,0.1309286509650323,0.8690713490349686,0.26609155535697937,0.7339084148406982,0.9753730297088623,0.02462690696120262,0.38019827008247375,0.6198017001152039,0,0
0.3,0.7,0.48289733465407925,0.5171026653459208,0.15734888274368866,0.8426511172563111,0.2622288465499878,0.7377710938453674,0.6902962327003479,0.3097037672996521,0.31818097829818726,0.6818190813064575,1,0
0.6,0.4,0.5011981462776735,0.49880185372232655,0.15062569494706488,0.8493743050529349,0.4704096019268036,0.529590368270874,0.0020754230208694935,0.9979245662689209,0.37139296531677246,0.6286070942878723,1,1
0.6,0.4,0.48289733465407925,0.5171026653459208,0.9999891118039058,1.0888196095568174e-05,0.3978872001171112,0.6021128296852112,0.20039419829845428,0.7996057271957397,0.3842458426952362,0.6157541275024414,0,1
0.3,0.7,0.48289733465407925,0.5171026653459208,0.13819417578691942,0.8618058242130822,0.2774771451950073,0.7225228548049927,0.004600981716066599,0.9953990578651428,0.28095853328704834,0.7190414667129517,1,1
0.4,0.6,0.5180613491407771,0.481938650859223,0.8211346309736809,0.17886536902631928,0.7557771801948547,0.24422280490398407,0.00174774753395468,0.9982522130012512,0.5719286799430847,0.4280712902545929,1,1
0.3,0.7,0.5011981462776735,0.49880185372232655,0.170143019658614,0.829856980341386,0.3698619306087494,0.630138099193573,0.10942690074443817,0.8905730843544006,0.5489230751991272,0.4510769248008728,1,1
0.9,0.1,0.5056689271276789,0.4943310728723212,0.5600355215795175,0.4399644784204828,0.533646285533905,0.4663536846637726,0.9937295913696289,0.006270470097661018,0.5895861387252808,0.41041383147239685,0,0
0.7,0.3,0.48773427875653064,0.5122657212434694,0.2751992780039819,0.7248007219960194,0.39813342690467834,0.6018665432929993,0.38700973987579346,0.6129902005195618,0.49574774503707886,0.5042522549629211,0,0
0.5,0.5,0.5131488446930372,0.4868511553069628,0.9975700440803659,0.0024299559196347027,0.7444843649864197,0.25551560521125793,0.0030102934688329697,0.9969897270202637,0.7554636001586914,0.2445364147424698,1,1
0.7,0.3,0.517175803381519,0.4828241966184809,0.2622294799050248,0.7377705200949743,0.5688186287879944,0.4311813414096832,0.016937630251049995,0.9830623865127563,0.536705493927002,0.46329450607299805,1,1
0.7,0.3,0.5075642909396406,0.4924357090603594,0.26569541794679336,0.7343045820532064,0.576900064945221,0.42309996485710144,0.9966865181922913,0.0033135151024907827,0.5494241118431091,0.45057588815689087,0,0
0.3,0.7,0.48289733465407925,0.5171026653459208,0.26098500783886736,0.7390149921611331,0.2821905016899109,0.7178094983100891,0.015144390985369682,0.984855592250824,0.44089433550834656,0.5591056942939758,1,1
0.7,0.3,0.5056689271276789,0.4943310728723212,0.5283603046681957,0.4716396953318053,0.5107241868972778,0.4892757833003998,0.0046560317277908325,0.9953439831733704,0.6505392789840698,0.34946075081825256,1,1
0.1,0.9,0.48289733465407925,0.5171026653459208,0.1852357658672888,0.8147642341327096,0.2685234844684601,0.7314765453338623,0.9995137453079224,0.0004862484347540885,0.6222769618034363,0.37772300839424133,0,0
0.9,0.1,0.5333004162469723,0.4666995837530277,0.9997915976774332,0.00020840232256734314,0.8440926671028137,0.15590734779834747,0.055446770042181015,0.9445531964302063,0.8597612380981445,0.14023873209953308,1,1
0.1,0.9,0.48289733465407925,0.5171026653459208,0.22240158514800734,0.7775984148519931,0.28945478796958923,0.7105453014373779,0.024268202483654022,0.9757317900657654,0.6401261687278748,0.35987380146980286,1,1
0.4,0.6,0.5075642909396406,0.4924357090603594,0.5811920613696735,0.4188079386303259,0.5569100975990295,0.4430898129940033,0.9773728251457214,0.022627154365181923,0.7661851048469543,0.23381496965885162,0,0
0.5,0.5,0.5011981462776735,0.49880185372232655,0.42441340912291253,0.5755865908770874,0.5386346578598022,0.46136537194252014,0.0021970118395984173,0.9978030323982239,0.7017900347709656,0.2982099652290344,1,1
0.8,0.2,0.5314035982510669,0.46859640174893313,0.9755569997446927,0.024443000255306983,0.7187685370445251,0.28123143315315247,0.0023842519149184227,0.9976158142089844,0.7592030763626099,0.24079686403274536,1,1
0.6,0.4,0.5011981462776735,0.49880185372232655,0.2189493736243636,0.7810506263756364,0.3862599730491638,0.6137400269508362,0.6960809826850891,0.30391907691955566,0.5649359226226807,0.4350641071796417,0,0
0.7,0.3,0.48773427875653064,0.5122657212434694,0.24015048681671358,0.7598495131832848,0.4566705524921417,0.5433293581008911,0.026940803974866867,0.9730591773986816,0.5208783149719238,0.47912171483039856,0,1
0.1,0.9,0.48289733465407925,0.5171026653459208,0.12779810447411588,0.8722018955258829,0.2979734241962433,0.7020265460014343,0.0030399214010685682,0.9969601631164551,0.2962045967578888,0.7037954330444336,1,1
0.1,0.9,0.48289733465407925,0.5171026653459208,0.05674324775173065,0.9432567522482697,0.2106616348028183,0.7893383502960205,0.0017003954853862524,0.9982996582984924,0.3067062795162201,0.6932936906814575,1,1
0.7,0.3,0.517175803381519,0.4828241966184809,0.752571326125897,0.2474286738741031,0.6325036883354187,0.3674963414669037,0.0011792290024459362,0.9988207221031189,0.5072932839393616,0.4927067160606384,1,1
0.2,0.8,0.49020646715435234,0.5097935328456477,0.5904838590921616,0.4095161409078375,0.36643534898757935,0.6335647106170654,0.6159191131591797,0.3840808868408203,0.44282662868499756,0.5571733713150024,0,0
0.9,0.1,0.517175803381519,0.4828241966184809,0.6866617986255878,0.3133382013744113,0.681278645992279,0.31872135400772095,0.004534177016466856,0.9954657554626465,0.6765843629837036,0.3234156668186188,1,1
0.4,0.6,0.48773427875653064,0.5122657212434694,0.20193253602038563,0.7980674639796147,0.36309614777565,0.6369038224220276,0.9995800852775574,0.00041988055454567075,0.6187971830368042,0.3812027871608734,0,0
0.7,0.3,0.517175803381519,0.4828241966184809,0.6986002396143699,0.30139976038562943,0.6798014640808105,0.32019856572151184,0.03208235651254654,0.9679176211357117,0.6462627649307251,0.3537372648715973,0,1
0.3,0.7,0.48289733465407925,0.5171026653459208,0.04281198125288482,0.9571880187471135,0.26205605268478394,0.7379440069198608,0.9997020363807678,0.0002979536366183311,0.4295700192451477,0.5704300403594971,0,0
0.2,0.8,0.48773427875653064,0.5122657212434694,0.0928215624232069,0.9071784375767931,0.3460351526737213,0.6539649367332458,0.9995853304862976,0.00041465077083557844,0.3945904076099396,0.6054096221923828,0,0
0.6,0.4,0.5011981462776735,0.49880185372232655,0.3070088649416053,0.6929911350583932,0.5292030572891235,0.47079700231552124,0.9995844960212708,0.0004154842172283679,0.5806465148925781,0.4193534851074219,0,0
0.2,0.8,0.48289733465407925,0.5171026653459208,0.21211473448684423,0.787885265513155,0.33038628101348877,0.6696136593818665,0.001041479641571641,0.9989584684371948,0.3995809257030487,0.6004190444946289,1,1
0.3,0.7,0.48289733465407925,0.5171026653459208,0.1241558511532403,0.8758441488467591,0.22205185890197754,0.7779481410980225,0.00682980939745903,0.9931701421737671,0.3633946478366852,0.6366053223609924,1,1
0.1,0.9,0.48289733465407925,0.5171026653459208,0.08342657286979993,0.9165734271302005,0.2600259482860565,0.7399740815162659,0.03232221305370331,0.9676777720451355,0.27988728880882263,0.720112681388855,1,1
0.3,0.7,0.5011981462776735,0.49880185372232655,0.07958918894539065,0.9204108110546101,0.3923896849155426,0.6076103448867798,0.5010169148445129,0.49898311495780945,0.4845500588417053,0.5154498815536499,0,0
0.7,0.3,0.5011981462776735,0.49880185372232655,0.4181919162406843,0.5818080837593159,0.39009687304496765,0.6099031567573547,0.0024320532102137804,0.9975679516792297,0.5051561594009399,0.49484381079673767,1,1
0.4,0.6,0.5011981462776735,0.49880185372232655,0.18415661482278914,0.8158433851772104,0.389644056558609,0.6103559136390686,0.9096459150314331,0.09035410732030869,0.42342960834503174,0.5765703916549683,0,0
0.6,0.4,0.5011981462776735,0.49880185372232655,0.5666956342110533,0.4333043657889477,0.5423086285591125,0.45769137144088745,0.010081793181598186,0.9899181723594666,0.5983280539512634,0.40167197585105896,1,1
0.9,0.1,0.5180613491407771,0.481938650859223,0.7438325990550925,0.256167400944907,0.6659884452819824,0.3340115547180176,0.9865820407867432,0.013417981564998627,0.4515649974346161,0.5484350323677063,0,0
0.2,0.8,0.48289733465407925,0.5171026653459208,0.0684798034488043,0.9315201965511942,0.20063860714435577,0.7993614077568054,0.0037944915238767862,0.9962054491043091,0.21862326562404633,0.7813767194747925,1,1
0.4,0.6,0.48773427875653064,0.5122657212434694,0.18935680260560409,0.810643197394395,0.35549086332321167,0.6445091366767883,0.9946771860122681,0.005322853568941355,0.3107609450817108,0.6892390251159668,0,0
0.1,0.9,0.48289733465407925,0.5171026653459208,0.15364896976893905,0.8463510302310623,0.3327930271625519,0.6672070026397705,0.01976008526980877,0.9802399277687073,0.4213510751724243,0.5786488652229309,1,1
0.6,0.4,0.5198375512833749,0.48016244871662506,0.7778745225134404,0.22212547748655806,0.6040030717849731,0.39599689841270447,0.0006804288132116199,0.9993195533752441,0.51241135597229,0.48758867383003235,1,1
0.4,0.6,0.48773427875653064,0.5122657212434694,0.15653822711137255,0.8434617728886261,0.29710790514945984,0.7028920650482178,0.9993516802787781,0.0006483473116531968,0.29791128635406494,0.7020887136459351,0,0
0.6,0.4,0.5011981462776735,0.49880185372232655,0.13645540433348904,0.8635445956665108,0.3857288658618927,0.6142711043357849,0.0038523320108652115,0.996147632598877,0.3636486530303955,0.6363514065742493,1,1
0.4,0.6,0.49449890640290417,0.5055010935970958,0.5147782983385181,0.48522170166148065,0.43788886070251465,0.5621111392974854,0.9988678693771362,0.001132115488871932,0.42818546295166016,0.5718145370483398,0,0
0.8,0.2,0.48773427875653064,0.5122657212434694,0.09507144015715109,0.9049285598428487,0.29722538590431213,0.7027745246887207,0.0013541069347411394,0.9986459612846375,0.3788232207298279,0.6211767196655273,1,1
0.4,0.6,0.48289733465407925,0.5171026653459208,0.11762193828515533,0.8823780617148455,0.25627338886260986,0.7437265515327454,0.023428717628121376,0.9765713214874268,0.23200005292892456,0.7679999470710754,1,1
0.6,0.4,0.48289733465407925,0.5171026653459208,0.2005224758143503,0.7994775241856505,0.2975955307483673,0.7024044990539551,0.3377442955970764,0.6622557640075684,0.29202303290367126,0.7079769372940063,0,0
0.7,0.3,0.49449890640290417,0.5055010935970958,0.4682649133744698,0.5317350866255297,0.4249165952205658,0.5750833749771118,0.0018686364637687802,0.9981313347816467,0.5097586512565613,0.4902413487434387,1,1
0.4,0.6,0.49020646715435234,0.5097935328456477,0.781038958274158,0.218961041725841,0.3872182369232178,0.612781822681427,0.9857854247093201,0.014214585535228252,0.6147410869598389,0.38525891304016113,0,0
0.5,0.5,0.5041843231394871,0.4958156768605129,0.10299505291188976,0.8970049470881104,0.41939499974250793,0.5806050300598145,0.003101825248450041,0.9968981742858887,0.3230659067630768,0.6769341230392456,1,1
0.4,0.6,0.5056689271276789,0.4943310728723212,0.3153638592450023,0.6846361407549993,0.4984534680843353,0.5015465021133423,0.01397688128054142,0.9860230684280396,0.5401532649993896,0.45984673500061035,1,1
0.3,0.7,0.5056689271276789,0.4943310728723212,0.424028077765673,0.5759719222343268,0.47886162996292114,0.5211383700370789,0.05568627640604973,0.9443137049674988,0.5723585486412048,0.42764151096343994,1,1
0.3,0.7,0.49020646715435234,0.5097935328456477,0.7101665442626048,0.2898334557373944,0.41203564405441284,0.5879643559455872,0.002596266334876418,0.9974036812782288,0.5945485234260559,0.4054514765739441,1,1
0.6,0.4,0.49449890640290417,0.5055010935970958,0.3576436400972463,0.6423563599027523,0.3997061252593994,0.6002938747406006,0.9625136852264404,0.03748635947704315,0.5558413863182068,0.4441586434841156,0,0
0.9,0.1,0.5333004162469723,0.4666995837530277,0.9930917986146375,0.006908201385362111,0.8398685455322266,0.16013148427009583,0.0035512163303792477,0.9964487552642822,0.7233015894889832,0.27669841051101685,1,1
0.7,0.3,0.5011981462776735,0.49880185372232655,0.2586165946681698,0.7413834053318292,0.4274202883243561,0.5725797414779663,0.9795125126838684,0.020487483590841293,0.5149985551834106,0.48500144481658936,0,0
0.9,0.1,0.5314035982510669,0.46859640174893313,0.9999807114462204,1.928855377970196e-05,0.847716212272644,0.15228381752967834,0.019367340952157974,0.9806326031684875,0.8997513055801392,0.10024868696928024,1,1
0.3,0.7,0.5041843231394871,0.4958156768605129,0.2846969182081742,0.7153030817918256,0.4506441354751587,0.5493558645248413,0.06312905997037888,0.9368709921836853,0.5515060424804688,0.44849395751953125,1,1
0.2,0.8,0.5011981462776735,0.49880185372232655,0.18031780136462963,0.8196821986353686,0.38508835434913635,0.6149116158485413,0.90320885181427,0.09679113328456879,0.3848523497581482,0.6151476502418518,0,0
0.8,0.2,0.5047823773048665,0.4952176226951334,0.3436592623062637,0.6563407376937355,0.48793527483940125,0.5120647549629211,0.9155710935592651,0.08442885428667068,0.44962096214294434,0.5503789782524109,0,0
0.1,0.9,0.48289733465407925,0.5171026653459208,0.22596244217360012,0.7740375578264006,0.2730467915534973,0.7269532084465027,0.0028158940840512514,0.9971840977668762,0.48606935143470764,0.5139306783676147,1,1
0.8,0.2,0.49449890640290417,0.5055010935970958,0.6115131388135587,0.388486861186441,0.5911293029785156,0.40887078642845154,0.0012339213863015175,0.9987660646438599,0.5965432524681091,0.4034567177295685,1,1
0.4,0.6,0.48773427875653064,0.5122657212434694,0.4327732601797956,0.5672267398202018,0.3415290117263794,0.6584709882736206,0.02384289540350437,0.9761571288108826,0.4699750542640686,0.5300249457359314,1,1
0.2,0.8,0.48289733465407925,0.5171026653459208,0.1924656860241235,0.8075343139758766,0.350375235080719,0.6496247053146362,0.0015456349356099963,0.9984543323516846,0.43927323818206787,0.5607267618179321,1,1
0.4,0.6,0.48289733465407925,0.5171026653459208,0.17216943937035822,0.827830560629643,0.3014991879463196,0.6985008120536804,0.0032596939709037542,0.9967402815818787,0.28641971945762634,0.713580310344696,1,1
0.5,0.5,0.5011981462776735,0.49880185372232655,0.6137337440207681,0.38626625597923475,0.3633434772491455,0.6366565227508545,0.004266493953764439,0.9957335591316223,0.33591628074645996,0.6640836596488953,1,1
0.7,0.3,0.5217390512681379,0.47826094873186203,0.7832938151897046,0.2167061848102945,0.6404799818992615,0.35951998829841614,0.9690237641334534,0.030976243317127228,0.6673647165298462,0.33263522386550903,0,0
0.3,0.7,0.5056689271276789,0.4943310728723212,0.38805698484680734,0.6119430151531927,0.5110254883766174,0.48897451162338257,0.3982578217983246,0.6017422080039978,0.5296333432197571,0.4703667163848877,0,0
0.4,0.6,0.48289733465407925,0.5171026653459208,0.3197420883964146,0.6802579116035868,0.3174717426300049,0.6825282573699951,0.0012664938112720847,0.9987334609031677,0.45907193422317505,0.5409280061721802,1,1
0.7,0.3,0.48289733465407925,0.5171026653459208,0.1616485605956627,0.8383514394043382,0.3434465229511261,0.6565535068511963,0.10505944490432739,0.8949405550956726,0.4153364598751068,0.5846635103225708,0,1
