rf_0,rf_1,gb_0,gb_1,nb_0,nb_1,nn_0,nn_1,lstm_0,lstm_1,gnn_0,gnn_1,true_label,ensemble_pred
1.0,0.0,0.5449129962660482,0.4550870037339519,1.0,2.510759640687914e-44,0.9822399616241455,0.017760032787919044,0.00014550320338457823,0.9998544454574585,0.9545801877975464,0.04541989415884018,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0013798677828162909,0.9986201524734497,0.9970025420188904,0.0029974293429404497,0.006313526537269354,0.9936864972114563,0,0
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.002915525110438466,0.9970844388008118,0.9738682508468628,0.026131698861718178,0.0006106144865043461,0.9993894100189209,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0013322028098627925,0.99866783618927,0.9299591183662415,0.07004083693027496,0.0006836528773419559,0.9993163347244263,0,0
1.0,0.0,0.5364613612233158,0.4635386387766843,1.0,1.222374869396968e-43,0.9787325263023376,0.02126741223037243,0.000139429175760597,0.9998605251312256,0.8893201351165771,0.11067988723516464,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0017043913248926401,0.9982956051826477,0.9914494156837463,0.008550569415092468,0.02832614630460739,0.971673846244812,0,0
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0021879798732697964,0.997812032699585,0.9961898326873779,0.003810169640928507,0.003820891724899411,0.9961791038513184,0,0
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,8.630530208968733e-46,0.9718672633171082,0.028132740408182144,0.00013230855984147638,0.9998676776885986,0.9594280123710632,0.04057201370596886,1,1
1.0,0.0,0.5448897925898015,0.45511020741019853,1.0,9.568907604717906e-38,0.9782662987709045,0.0217337254434824,0.0001477557234466076,0.999852180480957,0.9928833246231079,0.0071167172864079475,1,1
0.9,0.1,0.5465557271721574,0.4534442728278426,1.0,3.641345186749215e-39,0.9665284752845764,0.03347148001194,0.00014216211275197566,0.9998577833175659,0.9868937730789185,0.013106226921081543,1,1
0.9,0.1,0.5364613612233158,0.4635386387766843,1.0,1.7176868738717814e-40,0.9689704775810242,0.03102957084774971,0.00013700277486350387,0.9998630285263062,0.9238564968109131,0.07614351063966751,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0011900390964001417,0.9988099336624146,0.00013397303700912744,0.9998660087585449,0.011433086358010769,0.9885668754577637,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0021883794106543064,0.9978116154670715,0.00013315476826392114,0.9998668432235718,0.0009208587580360472,0.9990791082382202,1,1
1.0,0.0,0.5448897925898015,0.45511020741019853,1.0,2.3435336242250426e-42,0.9722118973731995,0.027788057923316956,0.9981220364570618,0.0018779195379465818,0.9104906320571899,0.08950933814048767,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0017354796873405576,0.998264491558075,0.00014057043881621212,0.9998594522476196,0.017175614833831787,0.982824444770813,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.001596270129084587,0.9984037280082703,0.9960450530052185,0.003954869695007801,0.002433786867186427,0.9975662231445312,0,0
0.9,0.1,0.5364613612233158,0.4635386387766843,1.0,3.1377622140780996e-43,0.9746105074882507,0.025389548391103745,0.9981467723846436,0.0018532905960455537,0.950333297252655,0.049666669219732285,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.002306463196873665,0.9976934790611267,0.9908756017684937,0.009124429896473885,0.06342773884534836,0.936572253704071,0,0
0.8,0.2,0.5364613612233158,0.4635386387766843,1.0,2.6812717944039224e-41,0.9689052104949951,0.031094782054424286,0.9979497790336609,0.0020502174738794565,0.9473642110824585,0.05263576656579971,0,0
1.0,0.0,0.5364613612233158,0.4635386387766843,1.0,1.1071624971693872e-41,0.9721659421920776,0.027834061533212662,0.000144196194014512,0.9998557567596436,0.9634563326835632,0.03654366731643677,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0025849787052720785,0.9974149465560913,0.00013781973393633962,0.9998621940612793,0.00025012713740579784,0.9997498393058777,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0011061950353905559,0.9988937973976135,0.9877966046333313,0.012203407473862171,0.00024991639656946063,0.9997500777244568,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.001576332957483828,0.99842369556427,0.0001353474654024467,0.9998645782470703,0.0021138961892575026,0.9978861212730408,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0012413468211889267,0.9987586736679077,0.00013697639224119484,0.9998630285263062,3.859461139654741e-05,0.9999613761901855,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.001663269242271781,0.998336672782898,0.00013348872016649693,0.9998664855957031,0.003631630912423134,0.996368408203125,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0023240556474775076,0.9976759552955627,0.00013683408906217664,0.9998631477355957,0.001790970447473228,0.9982089996337891,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,3.1971249572069536e-37,0.9672727584838867,0.03272727504372597,0.00013279769336804748,0.9998672008514404,0.31018608808517456,0.6898139715194702,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.001818169024772942,0.9981818199157715,0.0001435676822438836,0.9998563528060913,4.868356336373836e-05,0.9999513626098633,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0026215456891804934,0.9973784685134888,0.9962288737297058,0.003771037794649601,0.0005641375319100916,0.9994358420372009,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.001427361974492669,0.998572587966919,0.00013461511116474867,0.9998654127120972,0.0006956496508792043,0.9993042945861816,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0028390479274094105,0.9971610307693481,0.00012737661018036306,0.9998725652694702,0.00043270140304230154,0.9995673298835754,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,3.0156883219360215e-38,0.9702632427215576,0.02973676659166813,0.00014497805386781693,0.9998550415039062,0.9551882147789001,0.04481176286935806,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,2.9623867882773535e-40,0.9652045369148254,0.034795477986335754,0.00012680291547439992,0.999873161315918,0.8715102076530457,0.12848977744579315,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0015837830724194646,0.9984161853790283,0.0001430295960744843,0.9998569488525391,0.01490794774144888,0.9850921034812927,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.00219140131957829,0.9978086352348328,0.989700198173523,0.01029976550489664,0.001435794634744525,0.9985641837120056,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0018572339322417974,0.9981427192687988,0.9926658272743225,0.007334195077419281,0.005946337711066008,0.9940536618232727,0,0
0.9,0.1,0.5449129962660482,0.4550870037339519,1.0,1.8885130132625868e-39,0.9746960997581482,0.025303883478045464,0.998877227306366,0.0011228113435208797,0.6719331741333008,0.3280668258666992,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0018003740115091205,0.9981995820999146,0.9973113536834717,0.0026886719278991222,0.21612590551376343,0.7838740944862366,0,0
0.8,0.2,0.5364613612233158,0.4635386387766843,1.0,4.973154576093968e-39,0.9727506637573242,0.027249325066804886,0.00013380858581513166,0.9998661279678345,0.9603796601295471,0.03962031006813049,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0015090967062860727,0.9984909296035767,0.00014398281928151846,0.9998559951782227,0.001543680322356522,0.9984563589096069,1,1
0.2,0.8,0.4513775155759878,0.5486224844240122,0.0,1.0,0.001785256084986031,0.9982147216796875,0.00013954129826743156,0.999860405921936,0.0003307399747427553,0.9996693134307861,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.001672218320891261,0.9983277916908264,0.000135965266963467,0.9998639822006226,1.3619923265650868e-05,0.9999864101409912,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.00468574371188879,0.9953142404556274,0.000140641481266357,0.9998593330383301,0.0010184271959587932,0.9989815354347229,1,1
0.9,0.1,0.5449129962660482,0.4550870037339519,1.0,1.2950684684761465e-43,0.9764128923416138,0.02358713559806347,0.9913043975830078,0.008695578202605247,0.8540734648704529,0.14592652022838593,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0016222686972469091,0.9983776807785034,0.9958646297454834,0.004135346505790949,0.05182579159736633,0.9481741786003113,0,0
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,3.444221275821569e-38,0.9711162447929382,0.028883716091513634,0.000140332049340941,0.9998596906661987,0.9754233956336975,0.02457655593752861,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0010860705515369773,0.9989138841629028,0.9947197437286377,0.005280256737023592,0.002257577609270811,0.9977424144744873,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0015739707741886377,0.998426079750061,0.9973660111427307,0.0026339625474065542,0.0003641513467300683,0.9996358156204224,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.002123913960531354,0.9978760480880737,0.00013686594320461154,0.9998631477355957,0.00076064164750278,0.9992393255233765,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,4.968641109040237e-38,0.9618378281593323,0.0381622239947319,0.9961063265800476,0.0038936128839850426,0.4767332673072815,0.5232667326927185,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.001512404647655785,0.9984875917434692,0.00014242697216104716,0.9998575448989868,0.0011330280685797334,0.9988670349121094,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0023037130013108253,0.9976962208747864,0.9925094842910767,0.007490440271794796,4.631004776456393e-05,0.9999537467956543,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0018764775013551116,0.9981234669685364,0.00014364135859068483,0.9998563528060913,0.0015625726664438844,0.9984374642372131,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,5.692214031577429e-42,0.9692737460136414,0.030726216733455658,0.00013106553524266928,0.9998688697814941,0.6528754830360413,0.34712448716163635,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0015195177402347326,0.998480498790741,0.9671176075935364,0.032882366329431534,1.716396764095407e-05,0.9999828338623047,0,0
1.0,0.0,0.5364613612233158,0.4635386387766843,1.0,2.402781458588335e-37,0.9711243510246277,0.02887570858001709,0.00014200063014868647,0.999858021736145,0.9912005066871643,0.008799506351351738,1,1
0.9,0.1,0.5449129962660482,0.4550870037339519,1.0,8.626091370712952e-45,0.9810518026351929,0.01894819550216198,0.2135457843542099,0.7864541411399841,0.9504519104957581,0.049548011273145676,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.002033695112913847,0.9979662895202637,0.00013669703912455589,0.9998632669448853,0.007019189652055502,0.9929808378219604,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0014418000355362892,0.9985582232475281,0.997612476348877,0.002387544373050332,0.05058163404464722,0.9494183659553528,0,0
0.9,0.1,0.5364613612233158,0.4635386387766843,1.0,2.7275283854835015e-44,0.9728190302848816,0.027180980890989304,0.9911541938781738,0.008845740929245949,0.9829198122024536,0.017080169171094894,0,0
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,8.472193731895237e-43,0.9727603793144226,0.027239609509706497,0.00013529883290175349,0.9998646974563599,0.9832963347434998,0.016703663393855095,1,1
1.0,0.0,0.5448897925898015,0.45511020741019853,1.0,1.1272356923359787e-40,0.971351146697998,0.028648806735873222,0.00013008776295464486,0.9998699426651001,0.9565507769584656,0.04344921559095383,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.003041160060092807,0.99695885181427,0.9912909269332886,0.008709103800356388,6.641868094448e-05,0.9999336004257202,0,0
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0017492324113845825,0.9982507824897766,0.00013567504356615245,0.9998643398284912,0.0005031782784499228,0.9994968175888062,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0021581538021564484,0.9978418350219727,0.00013647782907355577,0.9998635053634644,0.0002458870585542172,0.9997541308403015,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0021637894678860903,0.997836172580719,0.9922906756401062,0.007709306664764881,0.0030234823934733868,0.9969764947891235,0,0
1.0,0.0,0.5449129962660482,0.4550870037339519,1.0,5.463292508107728e-41,0.971847414970398,0.02815256267786026,0.00013359390140976757,0.9998663663864136,0.911400318145752,0.08859968930482864,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,3.4655670521379595e-40,0.9673270583152771,0.032672982662916183,0.000134256188175641,0.9998657703399658,0.9823288321495056,0.017671195790171623,1,1
0.9,0.1,0.5364613612233158,0.4635386387766843,1.0,6.840168520831167e-43,0.9729471206665039,0.027052855119109154,0.9969480633735657,0.0030518986750394106,0.9913626313209534,0.008637414313852787,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0029682216700166464,0.9970318078994751,0.00014807774277869612,0.9998519420623779,0.1322646588087082,0.8677353858947754,1,1
0.8,0.2,0.5364613612233158,0.4635386387766843,1.0,1.3505790451846975e-49,0.9747859239578247,0.025214046239852905,0.00014350925630424172,0.9998564720153809,0.2768057882785797,0.7231941819190979,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0017450266750529408,0.9982549548149109,0.9976376295089722,0.0023623821325600147,0.0048964060842990875,0.9951035976409912,0,0
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.001548001659102738,0.9984519481658936,0.993063747882843,0.006936260033398867,0.00021642431966029108,0.9997835755348206,0,0
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0014749342808499932,0.998525083065033,0.00013948224659543484,0.9998605251312256,0.00013823852350469679,0.9998617172241211,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0022117074113339186,0.9977883100509644,0.00013511742872651666,0.9998648166656494,0.00018877710681408644,0.9998112320899963,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,1.2390261769007716e-40,0.9737667441368103,0.026233281940221786,0.0001309136423515156,0.9998691082000732,0.9549707174301147,0.04502922669053078,1,1
0.9,0.1,0.5364613612233158,0.4635386387766843,1.0,7.195310400584733e-41,0.9681401252746582,0.031859856098890305,0.9940264225006104,0.005973604507744312,0.9937825798988342,0.006217399146407843,0,0
1.0,0.0,0.5449129962660482,0.4550870037339519,1.0,1.2800451584520027e-43,0.9763948917388916,0.023605091497302055,0.00013091153232380748,0.9998691082000732,0.9630348086357117,0.036965176463127136,1,1
0.1,0.9,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0028103110380470753,0.9971897006034851,0.9985243678092957,0.001475608441978693,0.2422698438167572,0.7577301859855652,0,0
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,8.230066477690202e-44,0.9766346216201782,0.023365389555692673,0.9945347309112549,0.00546529795974493,0.9330082535743713,0.06699176132678986,0,0
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0014165779575705528,0.9985834360122681,0.9968565702438354,0.0031434111297130585,0.00013772632519248873,0.9998623132705688,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0016387118957936764,0.9983612895011902,0.9966840147972107,0.0033160042949020863,0.0008600405417382717,0.9991399049758911,0,0
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,5.81647931193579e-37,0.9666765928268433,0.03332342579960823,0.9442141652107239,0.055785857141017914,0.8615437150001526,0.1384563446044922,0,0
0.0,1.0,0.4515692264055666,0.5484307735944334,0.0,1.0,0.0028771671932190657,0.9971228241920471,0.10776425898075104,0.8922357559204102,0.016172299161553383,0.9838277101516724,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0019721067510545254,0.9980278611183167,0.00013894315634388477,0.9998610019683838,3.1538882467430085e-05,0.999968409538269,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0017036022618412971,0.9982964396476746,0.00014452586765401065,0.9998553991317749,0.0001017317408695817,0.9998983144760132,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0014468857552856207,0.9985530972480774,0.9974043965339661,0.0025955326855182648,0.00031663276604376733,0.9996833801269531,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0021274297032505274,0.9978725910186768,0.0001420833868905902,0.9998579025268555,0.007836490869522095,0.9921635389328003,1,1
0.7,0.3,0.5364613612233158,0.4635386387766843,1.0,8.92626565255871e-45,0.9772276282310486,0.02277239039540291,0.9890887141227722,0.010911242105066776,0.8129335641860962,0.18706642091274261,0,0
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0020528328604996204,0.9979471564292908,0.00012845927267335355,0.9998714923858643,0.9133337736129761,0.08666625618934631,1,1
0.8,0.2,0.5364613612233158,0.4635386387766843,1.0,3.0612602745059626e-37,0.9701586961746216,0.029841268435120583,0.9935925602912903,0.006407460663467646,0.9859760999679565,0.014023853465914726,0,0
0.8,0.2,0.5364613612233158,0.4635386387766843,1.0,2.8938592261689137e-38,0.9668129682540894,0.033187005668878555,0.00013381395547185093,0.9998661279678345,0.9667845964431763,0.0332154743373394,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0023237052373588085,0.9976763129234314,0.99672532081604,0.003274700604379177,0.24851348996162415,0.7514865398406982,0,0
0.8,0.2,0.5364613612233158,0.4635386387766843,1.0,4.0534393553716406e-44,0.9786626696586609,0.02133733406662941,0.0001376831205561757,0.9998623132705688,0.9530802369117737,0.04691976681351662,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,6.12347456457349e-43,0.9747271537780762,0.02527281828224659,0.00014871874009259045,0.9998512268066406,0.8431028127670288,0.15689720213413239,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0013119002105668187,0.9986881613731384,0.9951005578041077,0.004899504128843546,0.01513355690985918,0.9848664402961731,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0016235782532021403,0.9983763694763184,0.00014391419244930148,0.9998561143875122,0.0039814733900129795,0.9960184693336487,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0013358002761378884,0.9986642599105835,0.9947063326835632,0.005293663125485182,0.00039298023330047727,0.9996070265769958,0,0
1.0,0.0,0.5448897925898015,0.45511020741019853,1.0,1.8698370048888514e-37,0.9704426527023315,0.02955740876495838,0.00013186696742195636,0.9998681545257568,0.855198860168457,0.14480118453502655,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0016096667386591434,0.9983903169631958,0.00013266112364362925,0.99986732006073,0.054219216108322144,0.9457807540893555,1,1
0.9,0.1,0.5364613612233158,0.4635386387766843,1.0,1.4144605749937316e-42,0.9754693508148193,0.024530675262212753,0.9957969188690186,0.004203083924949169,0.9914745092391968,0.008525515906512737,0,0
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,1.6916267017389903e-37,0.9679944515228271,0.03200558200478554,0.00014927270240150392,0.9998507499694824,0.9152783155441284,0.0847216472029686,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0014859847724437714,0.9985139966011047,0.997843861579895,0.0021561700850725174,0.022612439468503,0.9773876070976257,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0011281020706519485,0.9988718628883362,0.00015730271115899086,0.999842643737793,0.0007069393759593368,0.9992930889129639,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0015801220433786511,0.9984198808670044,0.00012999896716792136,0.9998699426651001,0.00011160519352415577,0.9998884201049805,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,2.82671258481134e-43,0.9692789316177368,0.03072107955813408,0.00013648135063704103,0.9998635053634644,0.7978819012641907,0.20211805403232574,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0024658367037773132,0.9975341558456421,0.0001272535155294463,0.9998726844787598,0.005734007339924574,0.9942659735679626,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,8.941855857703499e-37,0.9725358486175537,0.027464089915156364,0.9987273812294006,0.0012726172572001815,0.9053046107292175,0.09469541162252426,0,0
1.0,0.0,0.5448897925898015,0.45511020741019853,1.0,2.2128949996849988e-38,0.9707248210906982,0.029275132343173027,0.0001350696402369067,0.999864935874939,0.9905427098274231,0.009457282721996307,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,1.0728078349443844e-37,0.9643800854682922,0.03561990335583687,0.9957036375999451,0.0042963637970387936,0.9944894313812256,0.00551051227375865,0,0
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,3.2865500271788078e-40,0.9675794243812561,0.032420530915260315,0.00014856710913591087,0.9998514652252197,0.9863139390945435,0.013686105608940125,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,6.1427384953983e-43,0.9756624102592468,0.024337612092494965,0.00014558565453626215,0.9998544454574585,0.9951346516609192,0.004865394905209541,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,1.8439669052766588e-16,0.968585729598999,0.03141430765390396,0.9961971044540405,0.0038029151037335396,0.9913777112960815,0.008622311055660248,0,0
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,1.9693020410829823e-36,0.9636080265045166,0.0363919772207737,0.9971140623092651,0.002885915106162429,0.9898532032966614,0.010146825574338436,0,0
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,7.520443037872334e-38,0.9743781685829163,0.025621842592954636,0.9282911419868469,0.07170884311199188,0.9969286322593689,0.003071399172767997,1,0
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,4.542223652923008e-44,0.9762894511222839,0.02371055632829666,0.0001340364251518622,0.9998658895492554,0.9945428371429443,0.005457170773297548,1,1
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,4.614174357501938e-37,0.9686819314956665,0.031318049877882004,0.00014794451999478042,0.9998520612716675,0.7054044008255005,0.2945955991744995,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.002406336134299636,0.9975937008857727,0.00014600019494537264,0.9998539686203003,0.006749783176928759,0.9932502508163452,1,1
0.0,1.0,0.45168005707388204,0.548319942926118,0.0,1.0,0.0014840135117992759,0.9985160231590271,0.00013997749192640185,0.9998600482940674,0.00035170657793059945,0.9996483325958252,1,1
1.0,0.0,0.5449129962660482,0.4550870037339519,1.0,1.3306119217168061e-40,0.9768526554107666,0.023147350177168846,0.00013932751608081162,0.9998606443405151,0.344947874546051,0.655052125453949,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.002300550229847431,0.9976994395256042,0.995161235332489,0.004838812630623579,0.2935727536678314,0.706427276134491,0,0
0.6,0.4,0.5364613612233158,0.4635386387766843,1.0,1.9788508041554546e-40,0.9763833284378052,0.023616738617420197,0.995370090007782,0.004629876464605331,0.8818085789680481,0.11819140613079071,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.002477266127243638,0.99752277135849,0.00013209134340286255,0.9998679161071777,0.003212742740288377,0.9967873096466064,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.001712309429422021,0.9982876181602478,0.9965795874595642,0.003420365508645773,0.0014581860741600394,0.9985418319702148,0,0
0.9,0.1,0.5364613612233158,0.4635386387766843,1.0,2.0028166792175094e-45,0.9750970602035522,0.02490287646651268,0.9970569610595703,0.002943007042631507,0.9355225563049316,0.06447749584913254,0,0
1.0,0.0,0.5465557271721574,0.4534442728278426,1.0,1.2125727368717231e-39,0.9678280353546143,0.032171931117773056,0.9935593605041504,0.006440604105591774,0.9501953721046448,0.04980461671948433,0,0
0.0,1.0,0.4515692264055666,0.5484307735944334,0.0,1.0,0.0011991228675469756,0.9988008737564087,0.9976286292076111,0.0023714089766144753,0.008741115219891071,0.9912589192390442,0,0
0.0,1.0,0.4515692264055666,0.5484307735944334,0.0,1.0,0.00229658093303442,0.997703492641449,0.00014160445425659418,0.9998583793640137,1.6741496438044123e-05,0.9999833106994629,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0021878944244235754,0.997812032699585,0.000134440662804991,0.9998655319213867,0.0008494135690853,0.9991506338119507,1,1
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0023062736727297306,0.9976937174797058,0.9904958009719849,0.009504216723144054,1.1158057532156818e-05,0.9999887943267822,0,0
0.0,1.0,0.4513775155759878,0.5486224844240122,0.0,1.0,0.0018743656110018492,0.9981256127357483,0.0001422494533471763,0.9998577833175659,0.001465415465645492,0.9985345602035522,1,1
0.9,0.1,0.5364613612233158,0.4635386387766843,1.0,9.697600068958106e-41,0.9747854471206665,0.025214528664946556,0.00013366654457058758,0.9998663663864136,0.9609426856040955,0.03905724361538887,1,1
