rf_0,rf_1,gb_0,gb_1,nb_0,nb_1,nn_0,nn_1,lstm_0,lstm_1,gnn_0,gnn_1,true_label,ensemble_pred
0.7,0.3,0.4983873463358064,0.5016126536641936,0.6886389087569487,0.3113610912430508,0.5081689357757568,0.4918310046195984,0.001429514610208571,0.998570442199707,0.4996774196624756,0.5003225803375244,1,1
0.3,0.7,0.5112821428575597,0.4887178571424403,0.6718226374468146,0.3281773625531861,0.540197491645813,0.4598025381565094,0.2528299391269684,0.7471700310707092,0.43295523524284363,0.567044734954834,0,0
0.8,0.2,0.5112821428575597,0.4887178571424403,0.7801762484992546,0.2198237515007441,0.4314894378185272,0.5685105323791504,0.3550304174423218,0.6449695229530334,0.41529539227485657,0.584704577922821,1,0
0.7,0.3,0.4983873463358064,0.5016126536641936,0.5916036559959813,0.4083963440040187,0.4985905587673187,0.5014094114303589,0.27416718006134033,0.7258328199386597,0.5601454973220825,0.43985453248023987,0,0
0.5,0.5,0.4983873463358064,0.5016126536641936,0.7468531717099322,0.25314682829006635,0.33938679099082947,0.6606132388114929,0.9000057578086853,0.09999428689479828,0.5501556396484375,0.4498443305492401,0,0
0.6,0.4,0.4983873463358064,0.5016126536641936,0.8474258015075049,0.15257419849249648,0.5761244893074036,0.42387551069259644,0.3983221650123596,0.6016778349876404,0.6358106136322021,0.36418938636779785,0,0
0.6,0.4,0.4983873463358064,0.5016126536641936,0.703669100879147,0.296330899120853,0.45792028307914734,0.542079746723175,0.6721088290214539,0.32789114117622375,0.5337963104248047,0.4662036597728729,0,0
0.3,0.7,0.4983873463358064,0.5016126536641936,0.4397583195629089,0.5602416804370907,0.42732352018356323,0.5726765394210815,0.008563085459172726,0.9914368987083435,0.37770745158195496,0.6222925186157227,1,1
0.4,0.6,0.4983873463358064,0.5016126536641936,0.8546151017553981,0.1453848982446003,0.5517985224723816,0.4482014775276184,0.001830223249271512,0.9981697797775269,0.603007972240448,0.3969920575618744,1,1
0.7,0.3,0.4983873463358064,0.5016126536641936,0.8345905490366324,0.16540945096336712,0.5390374064445496,0.46096256375312805,0.19364765286445618,0.8063523173332214,0.569132924079895,0.43086710572242737,0,0
0.4,0.6,0.4983873463358064,0.5016126536641936,0.20361593533348232,0.796384064666517,0.22988887131214142,0.7701111435890198,0.00951200257986784,0.9904879927635193,0.16882824897766113,0.8311716914176941,1,1
0.0,1.0,0.4585188936747685,0.5414811063252315,1.0118553893324783e-06,0.9999989881446107,0.03273845463991165,0.9672616124153137,0.010097081772983074,0.9899029731750488,0.07089950889348984,0.929100513458252,1,1
0.3,0.7,0.472199341230803,0.527800658769197,0.010907860769454622,0.9890921392305446,0.1528574675321579,0.8471425771713257,0.003789016045629978,0.996211051940918,0.11785931140184402,0.8821406364440918,1,1
0.0,1.0,0.4983873463358064,0.5016126536641936,0.23528231415458803,0.7647176858454137,0.19580811262130737,0.8041918277740479,0.0012959993910044432,0.9987039566040039,0.28330376744270325,0.7166962027549744,1,1
0.2,0.8,0.4983873463358064,0.5016126536641936,0.6149392968991884,0.3850607031008124,0.31134742498397827,0.6886525750160217,0.001542078796774149,0.9984579086303711,0.48423922061920166,0.5157607793807983,1,1
0.7,0.3,0.4983873463358064,0.5016126536641936,0.8877607286056203,0.11223927139438124,0.5716251134872437,0.42837485671043396,0.03219670057296753,0.9678032398223877,0.67644202709198,0.32355797290802,1,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.6572381269950924,0.34276187300490846,0.3865044414997101,0.6134955286979675,0.8868394494056702,0.11316059529781342,0.5508906245231628,0.44910937547683716,0,0
0.7,0.3,0.5112821428575597,0.4887178571424403,0.00039005812661429694,0.9996099418733861,0.3731144666671753,0.6268854737281799,0.0026499296072870493,0.9973500967025757,0.394387423992157,0.6056126356124878,1,1
0.6,0.4,0.4983873463358064,0.5016126536641936,0.7771224969517452,0.22287750304825626,0.5117239952087402,0.48827600479125977,0.0040205796249210835,0.9959794282913208,0.4792437255382538,0.5207563042640686,1,1
0.6,0.4,0.4983873463358064,0.5016126536641936,0.8187071021545106,0.18129289784548927,0.6246613264083862,0.37533870339393616,0.0664673000574112,0.9335326552391052,0.7152900099754333,0.28470999002456665,1,1
0.2,0.8,0.4983873463358064,0.5016126536641936,0.47055466406723445,0.5294453359327651,0.48540398478507996,0.5145960450172424,0.00674789072945714,0.9932520985603333,0.4827924966812134,0.5172075033187866,1,1
0.4,0.6,0.47680257580830243,0.5231974241916976,0.034353270377613376,0.9656467296223858,0.16910703480243683,0.8308929800987244,0.0022190927993506193,0.9977808594703674,0.27727773785591125,0.7227222323417664,1,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.7023426605724541,0.2976573394275467,0.5895732045173645,0.4104267954826355,0.7951080799102783,0.20489194989204407,0.5050143599510193,0.49498558044433594,0,0
0.3,0.7,0.4983873463358064,0.5016126536641936,0.3552089551940716,0.6447910448059289,0.23513531684875488,0.7648647427558899,0.6707947850227356,0.329205185174942,0.27528244256973267,0.7247175574302673,0,0
0.4,0.6,0.4983873463358064,0.5016126536641936,0.6007001791153691,0.3992998208846312,0.33116257190704346,0.6688374280929565,0.16091154515743256,0.8390884399414062,0.3744100034236908,0.6255900263786316,0,0
0.2,0.8,0.4983873463358064,0.5016126536641936,0.0991823105708972,0.9008176894291018,0.2868369221687317,0.7131630778312683,0.3468634784221649,0.6531365513801575,0.34144631028175354,0.6585536599159241,0,0
0.6,0.4,0.4983873463358064,0.5016126536641936,0.8514579421681974,0.1485420578318015,0.482819139957428,0.5171809196472168,0.1324474960565567,0.8675525188446045,0.48960766196250916,0.5103923678398132,1,1
0.2,0.8,0.47795787315996596,0.522042126840034,0.013173727640617262,0.9868262723593825,0.40310680866241455,0.5968931913375854,0.15655571222305298,0.8434442281723022,0.4002656638622284,0.599734365940094,1,0
0.2,0.8,0.4983873463358064,0.5016126536641936,0.7806906595724478,0.2193093404275535,0.4920012056827545,0.5079987645149231,0.0020584301091730595,0.9979415535926819,0.47806796431541443,0.5219320058822632,1,1
0.7,0.3,0.47680257580830243,0.5231974241916976,0.16774382486313286,0.832256175136867,0.5096919536590576,0.49030807614326477,0.0037833559326827526,0.9962165951728821,0.44947484135627747,0.5505251884460449,1,1
0.4,0.6,0.5112821428575597,0.4887178571424403,0.8740362940681816,0.1259637059318167,0.6967670321464539,0.3032330274581909,0.0134341511875391,0.986565887928009,0.5894058346748352,0.41059410572052,1,1
0.7,0.3,0.4983873463358064,0.5016126536641936,0.4363995612931949,0.5636004387068043,0.48439744114875793,0.5156025886535645,0.45648738741874695,0.5435126423835754,0.4840141236782074,0.515985906124115,0,0
0.8,0.2,0.5112821428575597,0.4887178571424403,0.7756127598230291,0.22438724017697198,0.5726566314697266,0.42734330892562866,0.5267871022224426,0.4732128977775574,0.6016578674316406,0.3983421325683594,0,0
0.8,0.2,0.5267816650743041,0.47321833492569587,0.7530699035173097,0.24693009648269076,0.6308117508888245,0.3691882789134979,0.020388677716255188,0.979611337184906,0.5342472791671753,0.4657527208328247,1,1
0.4,0.6,0.4983873463358064,0.5016126536641936,0.3394654265805154,0.6605345734194855,0.2805425822734833,0.7194573879241943,0.8321564197540283,0.16784359514713287,0.4909251630306244,0.509074866771698,0,0
0.2,0.8,0.47680257580830243,0.5231974241916976,0.011860917597674136,0.9881390824023257,0.2140704095363617,0.7859295606613159,0.18604303896427155,0.8139569759368896,0.4410408139228821,0.5589591860771179,0,0
0.3,0.7,0.5112821428575597,0.4887178571424403,0.6684448430927272,0.3315551569072727,0.47743508219718933,0.5225648880004883,0.06715865433216095,0.932841420173645,0.5080093145370483,0.49199068546295166,1,1
1.0,0.0,0.5112821428575597,0.4887178571424403,0.85015027457604,0.14984972542395975,0.520007312297821,0.47999265789985657,0.47318214178085327,0.5268178582191467,0.5514428615570068,0.44855713844299316,0,0
0.3,0.7,0.4983873463358064,0.5016126536641936,0.5534581737970633,0.4465418262029356,0.43641531467437744,0.5635847449302673,0.012997983954846859,0.9870020151138306,0.5527006387710571,0.44729939103126526,1,1
0.4,0.6,0.5135183651067756,0.4864816348932243,0.43732701057195017,0.5626729894280498,0.3503490686416626,0.6496508717536926,0.010124657303094864,0.9898753762245178,0.5144622921943665,0.48553770780563354,0,1
0.6,0.4,0.5020291275603341,0.49797087243966587,0.9308815318274899,0.06911846817251047,0.6033613085746765,0.3966386616230011,0.26584553718566895,0.734154462814331,0.45837193727493286,0.5416280627250671,1,0
0.9,0.1,0.5020291275603341,0.49797087243966587,0.947245390554136,0.052754609445864124,0.571973979473114,0.4280259907245636,0.05949197709560394,0.9405080080032349,0.4453905522823334,0.5546094179153442,1,1
0.2,0.8,0.4585188936747685,0.5414811063252315,0.6276566912824926,0.3723433087175077,0.70508873462677,0.29491126537323,0.01717689447104931,0.9828230738639832,0.34913012385368347,0.6508699059486389,0,1
0.7,0.3,0.47680257580830243,0.5231974241916976,0.027666218984450996,0.9723337810155498,0.2270900160074234,0.772909939289093,0.0021276220213621855,0.9978723526000977,0.3137240409851074,0.6862758994102478,1,1
0.6,0.4,0.4983873463358064,0.5016126536641936,0.8200758682275144,0.17992413177248712,0.6117960214614868,0.38820403814315796,0.003280055243521929,0.9967198967933655,0.685379683971405,0.31462034583091736,1,1
0.7,0.3,0.5135183651067756,0.4864816348932243,0.6567831183219831,0.3432168816780165,0.6360045671463013,0.3639954626560211,0.0279543474316597,0.9720456600189209,0.6211484670639038,0.3788515329360962,1,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.8464070764461022,0.15359292355389925,0.5777578949928284,0.42224207520484924,0.774142861366272,0.22585713863372803,0.570191502571106,0.42980849742889404,0,0
0.5,0.5,0.4983873463358064,0.5016126536641936,0.662637821535149,0.3373621784648494,0.5473364591598511,0.45266348123550415,0.12360464036464691,0.8763954043388367,0.6078894734382629,0.39211052656173706,0,1
0.4,0.6,0.4983873463358064,0.5016126536641936,0.7454038019227125,0.2545961980772893,0.48694103956222534,0.5130589604377747,0.008215464651584625,0.9917845726013184,0.5446636080741882,0.45533642172813416,1,1
0.5,0.5,0.5112821428575597,0.4887178571424403,0.06801315136584687,0.9319868486341529,0.45219743251800537,0.5478025674819946,0.0020690392702817917,0.9979310035705566,0.2911209464073181,0.7088790535926819,1,1
0.3,0.7,0.4983873463358064,0.5016126536641936,0.6902271908024995,0.3097728091974994,0.3709658086299896,0.629034161567688,0.6166709065437317,0.38332903385162354,0.4120781719684601,0.5879218578338623,0,0
0.7,0.3,0.4983873463358064,0.5016126536641936,0.8730740870652263,0.1269259129347743,0.6693207025527954,0.3306792974472046,0.001253320137038827,0.9987466335296631,0.63423091173172,0.3657691478729248,1,1
0.4,0.6,0.4983873463358064,0.5016126536641936,0.568025804620558,0.43197419537944315,0.3090643584728241,0.6909356117248535,0.18356919288635254,0.8164308071136475,0.4929334223270416,0.5070666074752808,1,0
0.4,0.6,0.47795787315996596,0.522042126840034,6.913392431267196e-07,0.9999993086607574,0.18089310824871063,0.8191068768501282,0.80150306224823,0.19849689304828644,0.483620822429657,0.516379177570343,0,0
0.5,0.5,0.4983873463358064,0.5016126536641936,0.5637577422347141,0.4362422577652873,0.3834986984729767,0.6165012717247009,0.0030597562436014414,0.9969402551651001,0.46877986192703247,0.5312201380729675,1,1
0.9,0.1,0.4983873463358064,0.5016126536641936,0.8955644223334869,0.1044355776665132,0.5923795104026794,0.40762048959732056,0.01061440072953701,0.9893856048583984,0.577711820602417,0.4222881495952606,1,1
0.8,0.2,0.4983873463358064,0.5016126536641936,0.7672730073447579,0.23272699265524216,0.5113140344619751,0.4886859059333801,0.9716711640357971,0.02832883782684803,0.5661965012550354,0.4338034987449646,0,0
0.8,0.2,0.4983873463358064,0.5016126536641936,0.6059654683581087,0.39403453164189123,0.4521985948085785,0.5478014349937439,0.04031800478696823,0.9596819877624512,0.48444774746894836,0.515552282333374,1,1
0.6,0.4,0.4983873463358064,0.5016126536641936,0.7316745866018871,0.26832541339811383,0.44147202372550964,0.5585280060768127,0.0027167806401848793,0.9972832202911377,0.47084754705429077,0.5291524529457092,1,1
0.1,0.9,0.47680257580830243,0.5231974241916976,0.02985231120841586,0.9701476887915857,0.2795085906982422,0.7204914093017578,0.5970619320869446,0.4029380679130554,0.3299407660961151,0.6700592041015625,0,0
0.6,0.4,0.4983873463358064,0.5016126536641936,0.7948397608233259,0.20516023917667559,0.4426831305027008,0.5573168396949768,0.7564772367477417,0.2435227334499359,0.460485577583313,0.539514422416687,0,0
0.8,0.2,0.4983873463358064,0.5016126536641936,0.8285469109435213,0.17145308905647969,0.5604261159896851,0.4395739436149597,0.0066175865940749645,0.993382453918457,0.4720085561275482,0.5279914736747742,1,1
0.2,0.8,0.4983873463358064,0.5016126536641936,0.04294753483235723,0.9570524651676433,0.17814819514751434,0.8218517303466797,0.004084803629666567,0.9959152340888977,0.4976642429828644,0.5023357272148132,1,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.7845558270972565,0.21544417290274387,0.5342277884483337,0.46577218174934387,0.09882107377052307,0.9011789560317993,0.5825724005699158,0.4174276292324066,1,1
0.3,0.7,0.4983873463358064,0.5016126536641936,0.7022681704729923,0.2977318295270062,0.543531060218811,0.45646902918815613,0.22025276720523834,0.7797472476959229,0.5695091485977173,0.4304908812046051,0,0
0.9,0.1,0.5135183651067756,0.4864816348932243,0.9505751520079422,0.04942484799205712,0.8153546452522278,0.184645414352417,0.009880004450678825,0.9901199340820312,0.7574111819267273,0.2425888180732727,1,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.615533067768455,0.38446693223154577,0.3312641978263855,0.6687357425689697,0.02137344516813755,0.9786266088485718,0.5586193203926086,0.44138067960739136,0,1
0.8,0.2,0.5135183651067756,0.4864816348932243,0.0011893797510471116,0.9988106202489531,0.35085147619247437,0.6491485834121704,0.5355839133262634,0.4644160270690918,0.5248490571975708,0.4751509130001068,0,0
0.6,0.4,0.4983873463358064,0.5016126536641936,0.32818566129892945,0.671814338701071,0.39651113748550415,0.6034888625144958,0.5581873655319214,0.441812664270401,0.4924873411655426,0.507512629032135,0,0
0.6,0.4,0.4983873463358064,0.5016126536641936,0.8556476765460787,0.14435232345392027,0.7135738134384155,0.28642624616622925,0.47653165459632874,0.5234683156013489,0.6523611545562744,0.3476388156414032,0,0
0.8,0.2,0.5112821428575597,0.4887178571424403,0.8799645735731482,0.12003542642685158,0.622607946395874,0.377392053604126,0.006473774090409279,0.9935262203216553,0.6728498935699463,0.3271501362323761,0,1
0.9,0.1,0.5112821428575597,0.4887178571424403,0.8051313077411307,0.19486869225886913,0.7087388634681702,0.29126110672950745,0.004289849195629358,0.9957101345062256,0.6866391897201538,0.3133607804775238,1,1
0.7,0.3,0.4983873463358064,0.5016126536641936,0.7550571524786513,0.24494284752134737,0.5917671918869019,0.408232718706131,0.02934558503329754,0.9706544280052185,0.5252598524093628,0.4747401475906372,1,1
0.5,0.5,0.48137922426409374,0.5186207757359063,0.0007327174187579457,0.999267282581242,0.2489597350358963,0.7510402798652649,0.00434712553396821,0.9956527948379517,0.44085097312927246,0.5591489672660828,1,1
0.3,0.7,0.4983873463358064,0.5016126536641936,0.8316872619041007,0.16831273809589922,0.4783564507961273,0.5216435790061951,0.9697843194007874,0.03021569736301899,0.5017824769020081,0.49821755290031433,0,0
0.2,0.8,0.4983873463358064,0.5016126536641936,0.5458383033151541,0.45416169668484757,0.2728201746940613,0.7271798253059387,0.0031496870797127485,0.996850311756134,0.42210838198661804,0.5778916478157043,1,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.582095625704748,0.4179043742952523,0.45363685488700867,0.5463631749153137,0.2343514859676361,0.7656484842300415,0.45562347769737244,0.5443764925003052,0,0
0.3,0.7,0.47680257580830243,0.5231974241916976,0.005391896912971684,0.9946081030870288,0.15053653717041016,0.8494634628295898,0.005406461656093597,0.9945935606956482,0.19404888153076172,0.8059510588645935,1,1
0.9,0.1,0.5112821428575597,0.4887178571424403,0.8912182786856492,0.1087817213143524,0.6934810280799866,0.3065189719200134,0.062034931033849716,0.9379650354385376,0.5210280418395996,0.4789718985557556,0,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.7415538149957973,0.2584461850042039,0.5062226057052612,0.4937773644924164,0.009565107524394989,0.9904348850250244,0.5856872200965881,0.4143127501010895,1,1
0.6,0.4,0.5002612362125853,0.4997387637874147,0.8073822225308045,0.19261777746919542,0.7112430334091187,0.28875693678855896,0.30323514342308044,0.6967648267745972,0.6796813607215881,0.3203186094760895,0,0
0.4,0.6,0.4983873463358064,0.5016126536641936,0.8148460524880982,0.18515394751190287,0.40136614441871643,0.598633885383606,0.03289922699332237,0.9671007990837097,0.4924393892288208,0.507560670375824,1,1
0.8,0.2,0.4983873463358064,0.5016126536641936,0.7716993375106369,0.2283006624893642,0.5161135792732239,0.4838864207267761,0.0033438950777053833,0.996656060218811,0.48267170786857605,0.5173283219337463,1,1
0.1,0.9,0.47795787315996596,0.522042126840034,0.00038419372148384387,0.9996158062785155,0.22698993980884552,0.7730100750923157,0.9795221090316772,0.020477889105677605,0.22229506075382233,0.7777048945426941,0,0
0.6,0.4,0.4983873463358064,0.5016126536641936,0.9671922721051691,0.032807727894831884,0.3052308261394501,0.6947691440582275,0.013723274692893028,0.9862767457962036,0.4464927613735199,0.5535072088241577,1,1
0.4,0.6,0.47795787315996596,0.522042126840034,0.09486597555097105,0.9051340244490295,0.39513546228408813,0.6048645377159119,0.7739555239677429,0.22604450583457947,0.35958540439605713,0.6404145956039429,0,0
0.7,0.3,0.5112821428575597,0.4887178571424403,0.8327099778527846,0.1672900221472168,0.690983235836029,0.30901670455932617,0.004557947628200054,0.9954420328140259,0.5627132058143616,0.4372868239879608,1,1
0.6,0.4,0.4983873463358064,0.5016126536641936,0.848648638678175,0.15135136132182647,0.5216599702835083,0.4783400595188141,0.10577154159545898,0.894228458404541,0.5326305031776428,0.4673694372177124,1,1
1.0,0.0,0.5020291275603341,0.49797087243966587,0.9805516393210932,0.019448360678906054,0.6922613382339478,0.3077387511730194,0.1787268966436386,0.8212730884552002,0.44698214530944824,0.5530179142951965,0,0
0.7,0.3,0.4983873463358064,0.5016126536641936,0.3212131277953888,0.6787868722046106,0.411723256111145,0.5882768034934998,0.027403699234128,0.972596287727356,0.3379344642162323,0.6620655059814453,1,1
0.6,0.4,0.4983873463358064,0.5016126536641936,0.6799712849063692,0.32002871509362896,0.3139225244522095,0.6860774755477905,0.2207414209842682,0.7792586088180542,0.473817378282547,0.5261826515197754,0,0
0.4,0.6,0.4983873463358064,0.5016126536641936,0.6335237711160011,0.36647622888399933,0.37616580724716187,0.6238341331481934,0.006211912725120783,0.9937880635261536,0.5083692669868469,0.49163076281547546,1,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.7443937359966318,0.25560626400336955,0.47590693831443787,0.5240930914878845,0.002678255783393979,0.9973217844963074,0.5126463770866394,0.4873536229133606,1,1
0.7,0.3,0.4983873463358064,0.5016126536641936,0.8211764389194138,0.1788235610805844,0.6070337295532227,0.39296621084213257,0.008374606259167194,0.9916253685951233,0.561535656452179,0.43846431374549866,1,1
0.4,0.6,0.4983873463358064,0.5016126536641936,0.6885729248268512,0.3114270751731478,0.27541524171829224,0.7245848178863525,0.021012593060731888,0.9789873957633972,0.3078375458717346,0.6921624541282654,1,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.13257564761154864,0.8674243523884514,0.37945303320884705,0.6205469965934753,0.0876990258693695,0.9123009443283081,0.3998540937900543,0.6001459360122681,0,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.8382126752671171,0.16178732473288476,0.5430371165275574,0.4569629430770874,0.0009429676574654877,0.9990569949150085,0.5154451131820679,0.48455488681793213,1,1
0.2,0.8,0.5112821428575597,0.4887178571424403,0.8051632905208472,0.19483670947915355,0.7007724642753601,0.2992275059223175,0.4233725666999817,0.5766273736953735,0.6915838718414307,0.3084161877632141,0,0
0.6,0.4,0.4983873463358064,0.5016126536641936,0.7112370210416273,0.28876297895837433,0.5217788219451904,0.4782211482524872,0.009611113928258419,0.9903889298439026,0.637257993221283,0.36274203658103943,1,1
0.8,0.2,0.5267816650743041,0.47321833492569587,0.9555542157655265,0.04444578423447388,0.7518540620803833,0.2481459379196167,0.001700329827144742,0.9982996582984924,0.6775081157684326,0.322491854429245,1,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.7825799704232607,0.21742002957673923,0.4817504286766052,0.5182496309280396,0.9349986910820007,0.06500133872032166,0.49398764967918396,0.5060123801231384,0,0
0.7,0.3,0.5020291275603341,0.49797087243966587,0.02252795899350194,0.9774720410064981,0.5489892363548279,0.45101073384284973,0.17917469143867493,0.8208252787590027,0.41669127345085144,0.5833086967468262,0,0
0.3,0.7,0.5002612362125853,0.4997387637874147,0.07366146118864007,0.9263385388113589,0.3210415840148926,0.6789583563804626,0.002603757195174694,0.9973962306976318,0.2856473922729492,0.714352548122406,1,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.6881150499837062,0.31188495001629213,0.4690171182155609,0.5309829115867615,0.16778968274593353,0.83221036195755,0.4714120328426361,0.5285879969596863,1,0
0.4,0.6,0.4983873463358064,0.5016126536641936,0.6937774922906531,0.30622250770934606,0.32651039958000183,0.6734896302223206,0.025402311235666275,0.974597692489624,0.4474744498729706,0.552525520324707,1,1
0.1,0.9,0.4983873463358064,0.5016126536641936,0.38689006064135634,0.613109939358642,0.2783558964729309,0.7216441631317139,0.023776408284902573,0.9762235283851624,0.24008077383041382,0.7599191665649414,1,1
0.0,1.0,0.472199341230803,0.527800658769197,0.021956736686741345,0.9780432633132582,0.2145419865846634,0.785457968711853,0.003286017570644617,0.9967139959335327,0.2081809788942337,0.7918189764022827,1,1
0.7,0.3,0.5020291275603341,0.49797087243966587,0.9700718149390278,0.029928185060973726,0.7208172082901001,0.2791827917098999,0.23777279257774353,0.7622272372245789,0.5083245635032654,0.4916754364967346,1,0
0.3,0.7,0.4983873463358064,0.5016126536641936,0.44774648499234276,0.5522535150076565,0.281475305557251,0.718524694442749,0.7521273493766785,0.24787265062332153,0.3553769290447235,0.6446231007575989,0,0
0.6,0.4,0.4983873463358064,0.5016126536641936,0.7427740138771909,0.25722598612280784,0.524501383304596,0.4754985272884369,0.17273493111133575,0.8272650241851807,0.494789183139801,0.505210816860199,0,0
0.3,0.7,0.47680257580830243,0.5231974241916976,0.00016758462115335867,0.9998324153788468,0.13400928676128387,0.8659907579421997,0.002980494173243642,0.9970194697380066,0.2941499650478363,0.7058500051498413,1,1
0.5,0.5,0.4983873463358064,0.5016126536641936,0.8551128332751698,0.14488716672483032,0.5226773023605347,0.47732269763946533,0.31134170293807983,0.6886582970619202,0.5911877155303955,0.4088122844696045,0,0
0.8,0.2,0.5267816650743041,0.47321833492569587,0.9682115063759988,0.031788493624001844,0.7255764603614807,0.2744235098361969,0.7638062834739685,0.2361937016248703,0.6732364296913147,0.3267636001110077,0,0
