label,Mean,RMS,Variance,Standard Deviation,Peak-to-Peak,Crest Factor,Skewness,Kurtosis,Energy,Entropy,Max,Min,peak_magnitude,spectral_centroid,spectral_bandwidth,spectral_flatness,spectral_rolloff,spectral_entropy,spectral_contrast
0,49.88995598,51.03343771,115.4040568,10.74262802,70,1.50881468,-0.757040817,3.484287545,6508425,-707993.4382,77,7,125566,-4.977466093,163622.6106,0.282791314,-54000,4.94014158,12.12002092
0,49.76830732,50.93841663,117.8378751,10.85531552,73,1.531260788,-0.775861596,3.517415567,6484211,-705980.3189,78,5,123417,-38.8133209,164395.7982,0.290213528,-54000,4.957884439,11.35704666
0,49.55422169,50.70886861,115.7684686,10.75957567,70,1.518472056,-0.744875319,3.401271072,6425902,-702100.2106,77,7,124574,-57.70358254,163400.5777,0.281895312,-54000,4.928041694,10.80639186
0,49.6002401,50.75317876,115.7013365,10.75645557,70,1.497443153,-0.772996174,3.487506679,6437137,-702922.4476,76,6,124726,-72.65566706,165730.3228,0.280676995,-54000,4.928349519,11.49211436
0,49.04321729,50.218542,116.6647989,10.80114804,71,1.533298199,-0.762535113,3.465680465,6302233,-693196.5026,77,6,124464,-25.14838154,164560.1878,0.281337353,-54000,4.919790276,11.78321886
0,49.19767907,50.37507577,117.2366333,10.82758668,73,1.528533681,-0.761580634,3.468270986,6341583,-695929.9914,77,4,123361,-8.770210954,163167.7024,0.285714301,-54000,4.958236687,12.37935276
0,49.1552621,50.33430855,117.3028245,10.83064285,71,1.529771685,-0.757521774,3.448823463,6331323,-695184.6043,77,6,123473,-46.07450615,164606.2596,0.291337059,-54000,4.97758985,11.17471918
0,49.54261705,50.71662913,117.7055667,10.84921964,74,1.557674501,-0.766905834,3.518956097,6427869,-702007.9139,79,5,124251,-33.62860297,164622.5448,0.281727652,-54000,4.955611563,11.69204857
0,50.03201281,51.17861761,116.048595,10.77258535,70,1.504534581,-0.759514551,3.495023733,6545508,-710524.0631,77,7,123416,-27.72726064,165932.0066,0.28563416,-54000,4.937153952,12.71417335
0,49.43017207,50.59734416,116.7493257,10.80506019,74,1.521819006,-0.76395077,3.490318162,6397668,-699986.0175,77,3,123138,-40.14226013,165461.6326,0.286362104,-54000,4.952591029,13.52590812
0,49.78711485,50.94485402,116.6213466,10.79913638,73,1.51143823,-0.775681774,3.509694336,6485850,-706253.4906,77,4,124265,-3.749290333,164174.0337,0.280075795,-54000,4.94327331,12.10897807
0,49.75270108,50.92078918,117.5955059,10.84414616,71,1.512152526,-0.769795425,3.472348654,6479724,-705687.5461,77,6,124231,-3.746306962,165435.8727,0.290118722,-54000,4.95891685,12.45071011
0,50.25530212,51.4010197,116.4694347,10.79210057,71,1.498024756,-0.76925933,3.50758237,6602520,-714477.0372,77,6,124061,-13.78432588,162001.7124,0.281804155,-54000,4.941816012,12.45420234
0,49.36054422,50.53490586,117.3133852,10.83113038,72,1.523699286,-0.743059477,3.431488034,6381888,-698776.5483,77,5,124298,-52.49650017,166548.4801,0.283345087,-54000,4.946858151,11.91969121
0,49.57422969,50.75009191,117.9675792,10.8612881,70,1.497534234,-0.775036185,3.483222808,6436354,-702575.3041,76,6,124196,-5.00467224,166062.1369,0.284952357,-54000,4.943040885,12.38372746
0,49.61064426,50.77734668,117.1229119,10.82233394,75,1.536118074,-0.767211426,3.464120893,6443269,-703170.3172,78,3,124119,-56.47442009,166734.4897,0.279553862,-54000,4.932515806,12.19478569
0,49.41256503,50.60180448,118.9410346,10.9060091,72,1.521684865,-0.752301455,3.447911935,6398796,-699772.3917,77,5,124170,-79.83806735,165386.6827,0.287667954,-54000,4.954589482,11.19617501
0,49.41336535,50.580923,116.7490971,10.80504961,72,1.522313066,-0.745432891,3.442912435,6393516,-699679.5952,77,5,123648,-7.532656681,164543.8736,0.286570627,-54000,4.944167945,11.3375676
0,49.82392957,50.95857446,114.3523525,10.69356594,72,1.51103128,-0.759107684,3.491812312,6489344,-706785.9607,77,5,123929,-21.16343165,165378.9485,0.287520788,-54000,4.964804698,10.91790683
0,49.43537415,50.60988979,117.5047271,10.83995974,72,1.50168278,-0.785405274,3.497087552,6400841,-700122.5595,76,4,124010,-77.40240109,164894.4007,0.285343656,-54000,4.952354486,10.69240762
0,49.3737495,50.54009617,116.5341809,10.79509985,71,1.523542807,-0.781020489,3.505493223,6383199,-698991.8881,77,6,123191,-66.59976016,166353.914,0.280381476,-54000,4.942840196,11.56743337
0,49.15406162,50.32546335,116.5304867,10.79492875,70,1.510169901,-0.765362698,3.501808942,6329098,-695136.3229,76,6,122980,-27.71038154,166519.3314,0.283634657,-54000,4.945358388,10.98959557
0,49.15406162,50.32546335,116.5304867,10.79492875,70,1.510169901,-0.765362698,3.501808942,6329098,-695136.3229,76,6,122862,-45.1500704,166001.5675,0.284319523,-54000,4.957208914,11.13468947
0,49.63705482,50.79456305,116.2504237,10.78194897,74,1.555284567,-0.751654928,3.461800597,6447639,-703584.7285,79,5,124276,-44.99812396,164238.2398,0.281468684,-54000,4.940901275,12.10159738
0,49.53381353,50.71423837,118.3352912,10.87820257,72,1.518311277,-0.774448467,3.497987624,6427263,-701884.8317,77,5,124045,-66.00806383,163631.6627,0.291298031,-54000,4.967602421,11.86489118
0,49.8547419,51.01456061,116.9901046,10.8161964,70,1.489770746,-0.753889614,3.463012122,6503611,-707446.065,76,6,125505,-58.40771652,166538.2714,0.280568913,-54000,4.939697384,13.47433614
0,49.41536615,50.58776185,117.2432373,10.82789164,75,1.541874895,-0.757824068,3.475286942,6395245,-699745.9355,78,3,123910,-77.23681831,164856.2711,0.289075073,-54000,4.967659098,10.72876467
0,49.41536615,50.58776185,117.2432373,10.82789164,75,1.541874895,-0.757824068,3.475286942,6395245,-699745.9355,78,3,124154,-67.88005727,165328.0173,0.286037673,-54000,4.934042229,10.51435281
0,49.74229692,50.89671296,116.1792874,10.77864961,70,1.493220202,-0.764027141,3.499733396,6473598,-705438.9167,76,6,124626,0,163291.1282,0.277398315,-54000,4.919106351,41.39651721
0,49.74229692,50.89671296,116.1792874,10.77864961,70,1.493220202,-0.764027141,3.499733396,6473598,-705438.9167,76,6,123428,-7.531754972,164223.0808,0.284598032,-54000,4.947850758,12.86515216
0,49.56822729,50.7461769,118.165313,10.87038698,74,1.517355685,-0.755374993,3.452887621,6435361,-702470.5969,77,3,123650,-39.85223495,164942.869,0.286140054,-54000,4.970646337,11.59953208
0,49.57663065,50.72850631,115.5390457,10.74890905,72,1.517884235,-0.75103279,3.438614912,6430880,-702489.3467,77,5,123900,-86.82593487,167008.0365,0.296233503,-54000,4.98416097,10.36871645
0,49.96958784,51.14326401,118.673745,10.89374798,75,1.544680449,-0.74331058,3.44546801,6536468,-709537.7787,79,4,124458,-45.11833276,166768.6584,0.283328706,-54000,4.929958814,12.4736001
0,49.58703481,50.76574105,118.2864425,10.87595709,73,1.536469249,-0.761823436,3.448038379,6440324,-702805.2523,78,5,124458,-45.11833276,166768.6584,0.283328706,-54000,4.929958814,12.4736001
0,49.52460984,50.68796019,116.5823275,10.79732965,71,1.519098415,-0.758910543,3.468785707,6420604,-701628.4101,77,6,123739,-26.17106816,164412.562,0.287662738,-54000,4.966110051,11.80086691
0,49.55062025,50.7124472,116.4883339,10.79297614,73,1.518364904,-0.764786462,3.472160247,6426809,-702086.4087,77,4,123901,-36.04754959,164096.6559,0.285060359,-54000,4.967715372,11.45906798
0,49.50940376,50.68603387,117.8929688,10.85785286,74,1.55861475,-0.760135317,3.442989385,6420116,-701423.8603,79,5,123833,-28.88233054,162516.3385,0.283715635,-54000,4.933635123,11.31010264
0,49.7414966,50.91098871,117.7122876,10.84952937,74,1.532085744,-0.762049011,3.450530341,6477230,-705492.946,78,4,124616,-7.503494656,163762.1235,0.279437039,-54000,4.93361656,11.48374085
0,49.72228892,50.88622371,117.1017481,10.82135611,71,1.513179686,-0.765286284,3.471695936,6470930,-705127.4038,77,6,124052,-2.493100492,164232.3984,0.285695974,-54000,4.959670972,11.55670058
0,49.71748699,50.88691572,117.6496782,10.84664364,75,1.552461942,-0.759134401,3.483103117,6471106,-705068.7625,79,4,124664,-54.88509101,166974.0121,0.285805353,-54000,4.952734977,11.71894501
0,49.69747899,50.86412944,117.3202457,10.83144708,72,1.533497198,-0.744468759,3.444145735,6465312,-704692.2507,78,6,124658,-12.37622564,163953.3603,0.288286053,-54000,4.975532017,11.80136052
0,49.61104442,50.77349682,116.692251,10.80241876,72,1.516539235,-0.776050452,3.486374412,6442292,-703162.6,77,5,123299,-3.764514517,163295.4326,0.285586123,-54000,4.949129945,11.07474239
0,49.39215686,50.54268518,114.9778657,10.72277323,70,1.523464765,-0.745241544,3.439929048,6383853,-699222.9705,77,7,124232,-15.03377825,164922.0236,0.278166707,-54000,4.932891302,11.4273161
0,49.24409764,50.42683359,117.8843939,10.85745799,73,1.546795514,-0.754825847,3.460764088,6354621,-696770.8382,78,5,123752,-55.10722372,165448.2087,0.286295391,-54000,4.956268087,11.63865399
0,49.48339336,50.62915489,114.7051064,10.71004698,70,1.501111369,-0.757789843,3.455849551,6405715,-700817.96,76,6,122912,-20.2321805,165837.0324,0.282762153,-54000,4.931937039,11.52564597
0,49.6242497,50.78172027,116.216955,10.78039679,70,1.496601525,-0.770267353,3.464717851,6444379,-703366.2807,76,6,123007,-31.38795893,164872.3159,0.279680669,-54000,4.94562046,12.31972922
0,49.90556222,51.07220916,117.8054072,10.85381994,71,1.507669264,-0.744787725,3.452423247,6518318,-708371.5781,77,6,124007,-31.22429065,166151.9167,0.286441487,-54000,4.951926479,12.36973381
0,49.48419368,50.63480575,115.1981295,10.73303916,70,1.500943844,-0.780756848,3.503549521,6407145,-700866.7385,76,6,124190,-7.522261753,165467.7125,0.286834566,-54000,4.941356368,10.99580824
0,49.63585434,50.80253103,117.1791226,10.82493061,71,1.515672516,-0.758853013,3.47045629,6449662,-703611.5186,77,6,123635,-11.28319806,164890.7627,0.28219807,-54000,4.938748771,10.88585118
0,49.46938776,50.65578746,118.7884787,10.89901274,72,1.520063232,-0.758940929,3.458417212,6412456,-700766.4961,77,5,124220,-75.34215487,166242.377,0.280335187,-54000,4.92475625,11.53795076
0,49.66826731,50.83688971,117.4525785,10.83755408,74,1.534318886,-0.757614924,3.493007494,6458389,-704194.214,78,4,123033,-76.70894432,167799.2013,0.283102823,-54000,4.948477817,11.25961166
0,49.5110044,50.6548711,114.5764095,10.70403707,71,1.500349292,-0.765001067,3.467853373,6412224,-701300.6191,76,5,124237,-41.35972296,166914.6069,0.287002266,-54000,4.942602643,12.13661023
0,49.89755902,51.05143386,116.482503,10.79270601,73,1.508282808,-0.761131736,3.515624758,6513016,-708183.8525,77,4,124180,-5.008371747,164789.0808,0.285919426,-54000,4.949098276,11.48381351
0,49.89755902,51.05143386,116.482503,10.79270601,73,1.508282808,-0.761131736,3.515624758,6513016,-708183.8525,77,4,123124,-10.01206291,164765.8649,0.283378297,-54000,4.958645816,11.61835971
0,49.51380552,50.69521084,118.3874645,10.88060037,70,1.518881147,-0.743209142,3.418011517,6422441,-701515.168,77,7,123989,-16.23810723,164597.543,0.284398263,-54000,4.955108027,11.78479387
0,49.3517407,50.52358116,117.0379431,10.81840761,74,1.524040819,-0.761598903,3.472181512,6379028,-698621.912,77,3,123835,-36.38632873,164003.0129,0.278283274,-54000,4.936243156,12.09092356
0,49.53941577,50.71213946,117.567374,10.84284898,73,1.518374118,-0.765433597,3.453868895,6426731,-701938.0879,77,4,123835,-36.38632873,164003.0129,0.278283274,-54000,4.936243156,12.09092356
0,49.56622649,50.72369424,116.0823487,10.77415188,71,1.498313582,-0.761399448,3.457479767,6429660,-702337.7763,76,5,124485,-125.9830602,166665.1833,0.284130056,-54000,4.947378744,11.28187057
0,49.74709884,50.90245204,116.2857809,10.7835885,73,1.532342684,-0.754495482,3.395339139,6475058,-705516.1305,78,5,123543,-1.244872016,167085.1096,0.290722997,-54000,4.977268584,11.72434455
0,50.00920368,51.16730633,117.1727844,10.82463784,73,1.50486718,-0.752449319,3.444454143,6542615,-710167.9627,77,4,124009,-68.84628745,165937.9906,0.285353509,-54000,4.947215827,10.90919121
0,49.45578231,50.63149829,117.6742153,10.84777467,70,1.501041892,-0.758193765,3.448513575,6406308,-700471.3556,76,6,123757,-16.36271937,162915.2678,0.277797747,-54000,4.92631988,11.86280994
0,49.35214086,50.54658824,119.3237759,10.92354228,75,1.543130856,-0.749015328,3.472450961,6384839,-698733.7555,78,3,123927,-1.24273973,164937.9497,0.28812101,-54000,4.974721464,11.72744796
0,49.42617047,50.58234701,115.6275024,10.75302294,70,1.502500467,-0.769846221,3.434919353,6393876,-699859.5165,76,6,124143,-51.33520045,166175.5053,0.284222439,-54000,4.940996352,11.11481477
0,49.33653461,50.51095468,117.2628949,10.82879933,74,1.524421791,-0.756076765,3.476813849,6375840,-698364.4464,77,3,124512,-57.3287775,164867.7871,0.284351468,-54000,4.948841708,11.82963618
0,49.61664666,50.78310319,117.1119438,10.82182719,71,1.516252359,-0.758126,3.470441272,6444730,-703271.267,77,6,124390,-62.66103972,164340.6367,0.280194304,-54000,4.935696055,13.19158315
0,49.55502201,50.70600398,115.3986332,10.74237559,71,1.538279373,-0.752921893,3.440877948,6425176,-702103.3645,78,7,123556,-9.968325395,164781.2711,0.290621542,-54000,4.974900715,11.51635998
0,49.71308523,50.85421183,114.7600169,10.71261018,73,1.533796262,-0.755505135,3.432319883,6462791,-704850.3594,78,5,123659,-53.69459663,165254.217,0.288452595,-54000,4.96573051,10.77812192
0,49.50020008,50.67717899,117.9066626,10.85848344,73,1.519421592,-0.75846455,3.473424188,6417873,-701266.6301,77,4,124154,-47.5240383,164088.2668,0.286140843,-54000,4.946521798,11.2803446
0,49.42176871,50.5788779,115.711667,10.75693576,70,1.502603521,-0.77705832,3.4747329,6392999,-699792.0289,76,6,124084,-17.54477914,163888.7673,0.282646154,-54000,4.933516647,11.7119387
0,49.59223689,50.75124704,116.2991154,10.78420676,71,1.517204098,-0.758684308,3.45294015,6436647,-702802.6148,77,6,123827,-125.9290748,164904.1202,0.282546313,-54000,4.960421274,11.20076201
0,49.47138856,50.64578954,117.5777128,10.84332573,73,1.520363306,-0.763150857,3.467358988,6409925,-700746.8917,77,4,124170,-47.40133785,166043.5831,0.283048513,-54000,4.95068669,12.41505099
0,49.62344938,50.76882695,114.9870612,10.723202,70,1.496981604,-0.766889269,3.438302453,6441107,-703291.6752,76,6,123900,-22.59928392,164118.0549,0.283320817,-54000,4.939895423,12.42272026
0,49.34213685,50.53119196,118.7548912,10.89747178,73,1.543601031,-0.749223827,3.456408111,6380950,-698529.4757,78,5,123483,-76.16071759,165786.0475,0.289135219,-54000,4.968605919,11.46492801
0,49.76230492,50.91891097,116.4485031,10.79113076,70,1.492569235,-0.75168393,3.460584412,6479246,-705794.6134,76,6,123785,-1.244195615,166535.9075,0.295734456,-54000,4.978464304,11.72630147
0,49.81992797,50.99184314,118.1428442,10.86935344,73,1.529656415,-0.748551616,3.458181841,6497820,-706884.809,78,5,123287,-33.79812078,165162.8099,0.287809126,-54000,4.961995842,11.16322674
0,49.58943577,50.73803444,115.2359988,10.73480316,69,1.51759919,-0.761532936,3.454216692,6433296,-702703.4794,77,8,123287,-33.79812078,165162.8099,0.287809126,-54000,4.961995842,11.16322674
0,49.49979992,50.66031373,116.2371948,10.78133548,70,1.500188104,-0.759981808,3.48098473,6413602,-701180.4614,76,6,122989,-26.27372606,163949.3948,0.28794288,-54000,4.966810227,11.96704719
0,49.49979992,50.66031373,116.2371948,10.78133548,70,1.500188104,-0.759981808,3.48098473,6413602,-701180.4614,76,6,125003,-31.16579216,163251.0812,0.281660755,-54000,4.945222439,11.5349808
0,49.58943577,50.75535087,116.9935018,10.81635344,71,1.517081424,-0.777199582,3.505387263,6437688,-702798.438,77,6,124573,-60.99991112,165724.1582,0.285652929,-54000,4.954251152,11.57778373
0,49.77671068,50.95027352,118.2094456,10.87241673,73,1.530904441,-0.75184869,3.435735864,6487230,-706128.0369,78,5,124595,-13.70513293,164459.0711,0.283976625,-54000,4.950693474,12.220121
0,49.54821929,50.70033343,115.4977749,10.74698911,72,1.518727685,-0.759787106,3.447652304,6423739,-701991.8904,77,5,123365,-53.7099035,165610.9675,0.285125662,-54000,4.961746623,12.64034614
0,49.51940776,50.70315892,118.6385789,10.89213381,72,1.518643052,-0.760367597,3.503073969,6424455,-701641.6207,77,5,124013,-80.96882282,164038.9656,0.288640213,-54000,4.963467998,11.23783264
0,49.81952781,50.97644789,116.612888,10.79874474,70,1.51050148,-0.757260746,3.507589424,6493897,-706813.3634,77,7,124518,-7.499569936,165263.0537,0.283034749,-54000,4.940257869,12.26906757
0,49.63265306,50.79860824,117.0983495,10.82119908,71,1.515789559,-0.74237717,3.429418018,6448666,-703542.5342,77,6,123998,-2.480899826,166181.801,0.290229603,-54000,4.981627534,11.28587259
0,50.03281313,51.17904765,116.0125287,10.77091123,72,1.504521939,-0.754014576,3.4338516,6545618,-710528.3473,77,5,124061,-43.64228088,165283.8347,0.284874067,-54000,4.951501651,10.70662797
0,49.90996399,51.06479262,116.6085402,10.79854343,71,1.527471199,-0.763269686,3.500096445,6516425,-708404.5462,78,7,123936,-74.92197583,167522.8048,0.28014016,-54000,4.949200492,12.18763976
0,49.68107243,50.84692482,117.2008062,10.82593212,74,1.534016074,-0.769454527,3.494634135,6460939,-704413.8521,78,4,122928,-22.49459585,164558.8002,0.291721513,-54000,4.976706472,11.10930404
0,49.37695078,50.54949357,117.1680322,10.82441833,71,1.523259573,-0.757295591,3.413488134,6385573,-699060.8217,77,6,122834,-70.46705719,165781.1614,0.280226655,-54000,4.945923636,11.92108894
0,49.47659064,50.64567498,117.0513728,10.81902827,71,1.520366745,-0.767822733,3.488137504,6409896,-700814.9919,77,6,123804,-110.2074736,164759.9141,0.280850841,-54000,4.947175899,12.42859543
0,49.92837135,51.0810504,116.431444,10.79034031,71,1.507408313,-0.768230683,3.465916439,6520575,-708719.3952,77,6,123995,-6.304616388,165793.5264,0.276794189,-54000,4.916444573,11.46447776
0,49.56862745,50.73405146,116.8951502,10.81180606,72,1.517718333,-0.761404653,3.490367984,6432286,-702420.9897,77,5,123707,-93.62176291,164855.4841,0.284591509,-54000,4.960634463,11.67268954
0,49.41856743,50.5864962,116.7987909,10.80734893,73,1.541913472,-0.764118356,3.491274873,6394925,-699783.6486,78,5,123911,-46.43806543,165777.2231,0.280931637,-54000,4.937070351,11.63525963
0,49.70268107,50.87047397,117.4486163,10.83737128,71,1.513648173,-0.75425009,3.452581056,6466925,-704795.2651,77,6,123832,-17.53119713,167237.8901,0.28664288,-54000,4.952377925,11.32273006
0,49.72709084,50.88850416,116.8562929,10.81000892,74,1.53276268,-0.737677225,3.431782105,6471510,-705187.6369,78,4,123605,-13.72311098,164127.7688,0.288415142,-54000,4.965993162,12.91383504
0,49.76310524,50.91933534,116.4120681,10.78944244,72,1.531834606,-0.751438451,3.477530693,6479354,-705807.9381,78,6,123873,-36.28660697,164639.5542,0.282229532,-54000,4.945431639,11.61176129
0,49.65346138,50.82533705,117.7486585,10.85120539,72,1.534667639,-0.760069459,3.499935242,6455454,-703952.2946,78,6,123657,-78.66296547,167257.7572,0.287177953,-54000,4.962168876,11.55058044
0,49.93837535,51.0983798,117.2030852,10.82603737,73,1.526467186,-0.764966644,3.445623868,6525000,-708929.2606,78,5,124106,-4.999592217,166092.8382,0.284603306,-54000,4.947740209,10.98614996
0,49.65706283,50.81971918,116.8199691,10.80832869,74,1.534837289,-0.759199851,3.48121278,6454027,-703969.6991,78,4,124282,-10.03442266,166074.0182,0.28543196,-54000,4.930395573,11.53000689
0,49.90676271,51.06404816,116.8520511,10.80981272,72,1.507910218,-0.74063133,3.439786784,6516235,-708347.8044,77,5,124282,-10.03442266,166074.0182,0.28543196,-54000,4.930395573,11.53000689
0,50.23609444,51.39110836,117.380834,10.83424358,72,1.498313667,-0.775304193,3.492958634,6599974,-714183.8378,77,5,123941,-8.752521533,165715.371,0.286519235,-54000,4.953171618,10.77726462
0,49.45218087,50.6469352,119.5938518,10.93589739,72,1.520328914,-0.764655124,3.484504461,6410215,-700507.3268,77,5,123774,-15.06131264,164465.3329,0.281137883,-54000,4.939318376,11.27417293
0,49.58263305,50.7208265,114.1647404,10.68479014,72,1.518114063,-0.760405122,3.439639226,6428933,-702534.9314,77,5,124463,-71.71271911,162679.7549,0.282207876,-54000,4.919188391,12.69141426
0,49.42937175,50.60297486,117.398273,10.83504836,74,1.52164967,-0.747359964,3.429328519,6399092,-699991.1551,77,3,123993,-93.83952165,164372.5098,0.286687345,-54000,4.951688911,11.73678901
0,49.78751501,50.96448324,118.5819009,10.88953171,74,1.510856093,-0.770877984,3.507723635,6490849,-706353.1295,77,3,124196,-24.93960301,164265.765,0.282738442,-54000,4.950895928,13.17685004
0,49.57262905,50.72808034,115.8925842,10.7653418,71,1.517896981,-0.749544924,3.453284729,6430772,-702436.3273,77,6,124279,-53.83412512,166563.1614,0.287322968,-54000,4.944874787,11.95076553
0,49.71868747,50.88047886,116.875245,10.81088549,73,1.513350537,-0.768828514,3.481811008,6469469,-705056.9809,77,4,124109,-43.68673988,166576.9931,0.280404793,-54000,4.948443021,11.84452614
0,49.83593437,51.01127777,118.5301053,10.88715322,74,1.529073636,-0.768876817,3.478928046,6502774,-707195.0236,78,4,124198,-7.546533797,164725.0436,0.280729794,-54000,4.922519733,11.93259586
0,49.83393357,50.99685355,117.2581362,10.8285796,72,1.509897075,-0.763341222,3.467350648,6499097,-707096.8936,77,5,124254,-107.4630733,163094.4151,0.28599569,-54000,4.949742873,11.75529559
0,49.88195278,51.02906217,115.7559728,10.75899497,71,1.508944055,-0.739703529,3.439533729,6507309,-707858.5104,77,6,123746,-39.87291009,167382.2937,0.279819385,-54000,4.959579969,12.73964397
0,49.73589436,50.89287606,116.4256464,10.79007166,72,1.512981894,-0.75289849,3.462965542,6472622,-705330.3154,77,5,124065,-1.260915397,163870.2558,0.278607094,-54000,4.915872937,11.7285609
0,49.80912365,50.97976829,117.987976,10.86222703,74,1.530018723,-0.776725541,3.505336233,6494743,-706705.2086,78,4,123864,-97.38287726,165542.4401,0.28315213,-54000,4.953712936,13.78923614
0,49.2685074,50.45407263,118.2276237,10.87325267,75,1.545960433,-0.762537208,3.463485051,6361488,-697218.9388,78,3,123794,-39.8697048,164925.0328,0.290305505,-54000,4.969579378,11.27890299
0,49.30092037,50.4880978,118.4672701,10.88426709,74,1.544918573,-0.753366925,3.443791649,6370071,-697793.0343,78,4,123710,-70.15867258,167157.6073,0.282854455,-54000,4.94448145,11.63211015
0,49.30092037,50.4880978,118.4672701,10.88426709,74,1.544918573,-0.753366925,3.443791649,6370071,-697793.0343,78,4,123218,-97.8046258,166548.649,0.281224686,-54000,4.946633379,11.21862144
0,49.78871549,50.95945395,117.9497566,10.86046761,72,1.511005202,-0.769457567,3.519190566,6489568,-706340.3174,77,5,122445,-11.25292146,165097.1972,0.289782061,-54000,4.973784509,10.81749955
0,49.73429372,50.9026643,117.5812609,10.84348933,73,1.532336295,-0.790388228,3.516375517,6475112,-705374.5575,78,5,123968,-12.54450112,163825.1177,0.282983517,-54000,4.940377916,11.83217656
0,49.75830332,50.92061629,117.0204142,10.81759743,73,1.51215766,-0.782631202,3.538185477,6479680,-705769.9744,77,4,124143,-56.59560749,164684.0243,0.278320115,-54000,4.92536981,11.32942023
0,49.61864746,50.78287861,116.8905846,10.81159492,72,1.516259064,-0.74295556,3.439727349,6444673,-703286.8172,77,5,123487,-81.33483139,164597.3884,0.283408519,-54000,4.955150976,11.78754279
0,49.59743898,50.75557163,116.2220983,10.78063534,71,1.517074826,-0.75245688,3.434630072,6437744,-702887.1454,77,6,124399,-46.25078014,165763.3735,0.281858373,-54000,4.9429009,11.99211413
0,49.7655062,50.92832491,117.0886701,10.82075183,69,1.492293339,-0.767248644,3.501771576,6481642,-705889.7244,76,7,124773,-96.09410854,166554.8766,0.282585926,-54000,4.940599503,12.84014243
0,49.80672269,50.97010477,117.2419556,10.82783245,71,1.510689459,-0.762750986,3.454648421,6492281,-706616.048,77,6,123319,-41.10870887,164425.5268,0.291722777,-54000,4.979265543,10.89752436
0,49.59063625,50.76093645,117.4414649,10.83704134,72,1.51691449,-0.752409661,3.432414193,6439105,-702825.1701,77,5,123319,-41.10870887,164425.5268,0.291722777,-54000,4.979265543,10.89752436
0,49.60544218,50.75784219,115.6586499,10.75447116,71,1.517006963,-0.752443987,3.463262372,6438320,-703003.0127,77,6,123806,-27.56523151,163368.3856,0.281738464,-54000,4.945348822,11.84076292
